Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[28.0, 11.0, 37.0, 23.0, 0, 0, 0, 0, 0, 0]",0,4,1e-05,1024
1,"[29.0, 14.0, 34.0, 22.0, 0, 0, 0, 0, 0, 0]",1,4,1e-05,1024
1,"[27.0, 16.0, 39.0, 22.0, 0, 0, 0, 0, 0, 0]",2,4,1e-05,1024
1,"[25.0, 15.0, 38.0, 24.0, 0, 0, 0, 0, 0, 0]",3,4,1e-05,1024
2,"[27.0, 9.0, 38.0, 28.0, 0, 0, 0, 0, 0, 0]",0,4,1e-05,1024
2,"[29.0, 11.0, 35.0, 27.0, 0, 0, 0, 0, 0, 0]",1,4,1e-05,1024
2,"[28.0, 10.0, 40.0, 25.0, 0, 0, 0, 0, 0, 0]",2,4,1e-05,1024
2,"[24.0, 10.0, 40.0, 29.0, 0, 0, 0, 0, 0, 0]",3,4,1e-05,1024
3,"[16.0, 17.0, 36.0, 32.0, 0, 0, 0, 0, 0, 0]",0,4,1e-05,1024
3,"[22.0, 18.0, 34.0, 32.0, 0, 0, 0, 0, 0, 0]",1,4,1e-05,1024
3,"[19.0, 18.0, 37.0, 31.0, 0, 0, 0, 0, 0, 0]",2,4,1e-05,1024
3,"[16.0, 17.0, 40.0, 34.0, 0, 0, 0, 0, 0, 0]",3,4,1e-05,1024
4,"[36.0, 18.0, 42.0, 19.0, 0, 0, 0, 0, 0, 0]",0,4,1e-05,1024
4,"[40.0, 23.0, 41.0, 19.0, 0, 0, 0, 0, 0, 0]",1,4,1e-05,1024
4,"[34.0, 23.0, 42.0, 19.0, 0, 0, 0, 0, 0, 0]",2,4,1e-05,1024
4,"[31.0, 22.0, 42.0, 22.0, 0, 0, 0, 0, 0, 0]",3,4,1e-05,1024
5,"[34.0, 16.0, 39.0, 35.0, 0, 0, 0, 0, 0, 0]",0,4,1e-05,1024
5,"[35.0, 17.0, 35.0, 35.0, 0, 0, 0, 0, 0, 0]",1,4,1e-05,1024
5,"[33.0, 19.0, 41.0, 34.0, 0, 0, 0, 0, 0, 0]",2,4,1e-05,1024
5,"[31.0, 19.0, 41.0, 37.0, 0, 0, 0, 0, 0, 0]",3,4,1e-05,1024
6,"[45.0, 21.0, 40.0, 31.0, 0, 0, 0, 0, 0, 0]",0,4,1e-05,1024
6,"[46.0, 26.0, 38.0, 29.0, 0, 0, 0, 0, 0, 0]",1,4,1e-05,1024
6,"[45.0, 27.0, 41.0, 28.0, 0, 0, 0, 0, 0, 0]",2,4,1e-05,1024
6,"[43.0, 27.0, 42.0, 31.0, 0, 0, 0, 0, 0, 0]",3,4,1e-05,1024
7,"[50.0, 20.0, 29.0, 33.0, 0, 0, 0, 0, 0, 0]",0,4,1e-05,1024
7,"[53.0, 23.0, 27.0, 33.0, 0, 0, 0, 0, 0, 0]",1,4,1e-05,1024
7,"[52.0, 23.0, 32.0, 32.0, 0, 0, 0, 0, 0, 0]",2,4,1e-05,1024
7,"[49.0, 22.0, 31.0, 35.0, 0, 0, 0, 0, 0, 0]",3,4,1e-05,1024
8,"[46.0, 21.0, 34.0, 29.0, 0, 0, 0, 0, 0, 0]",0,4,1e-05,1024
8,"[50.0, 24.0, 31.0, 25.0, 0, 0, 0, 0, 0, 0]",1,4,1e-05,1024
