Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[1.0, 8.0, 0.0, 0.0, 5.0, 16.0, 53.0, 5.0, 5.0, 1.0]",0,10,1e-06,1024
1,"[1.0, 8.0, 0.0, 0.0, 5.0, 16.0, 52.0, 5.0, 5.0, 1.0]",1,10,1e-06,1024
1,"[1.0, 9.0, 0.0, 0.0, 5.0, 16.0, 52.0, 5.0, 5.0, 1.0]",2,10,1e-06,1024
1,"[1.0, 9.0, 0.0, 0.0, 5.0, 16.0, 52.0, 5.0, 5.0, 1.0]",3,10,1e-06,1024
1,"[1.0, 9.0, 0.0, 0.0, 5.0, 17.0, 52.0, 5.0, 5.0, 1.0]",4,10,1e-06,1024
1,"[1.0, 9.0, 0.0, 0.0, 5.0, 18.0, 52.0, 5.0, 5.0, 0.0]",5,10,1e-06,1024
1,"[1.0, 8.0, 0.0, 0.0, 5.0, 17.0, 53.0, 5.0, 5.0, 0.0]",6,10,1e-06,1024
1,"[1.0, 8.0, 0.0, 0.0, 5.0, 17.0, 55.0, 5.0, 5.0, 0.0]",7,10,1e-06,1024
1,"[1.0, 8.0, 0.0, 0.0, 5.0, 17.0, 55.0, 5.0, 5.0, 0.0]",8,10,1e-06,1024
1,"[1.0, 8.0, 0.0, 0.0, 5.0, 17.0, 55.0, 5.0, 5.0, 1.0]",9,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 7.0, 6.0, 5.0]",0,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 7.0, 6.0, 5.0]",1,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 7.0, 6.0, 5.0]",2,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 7.0, 6.0, 5.0]",3,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 7.0, 6.0, 5.0]",4,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 6.0, 6.0, 5.0]",5,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 6.0, 6.0, 5.0]",6,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 58.0, 7.0, 6.0, 5.0]",7,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 7.0, 6.0, 5.0]",8,10,1e-06,1024
2,"[1.0, 9.0, 3.0, 1.0, 4.0, 19.0, 57.0, 7.0, 6.0, 5.0]",9,10,1e-06,1024
3,"[0.0, 12.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",0,10,1e-06,1024
3,"[0.0, 15.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",1,10,1e-06,1024
3,"[0.0, 15.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",2,10,1e-06,1024
3,"[0.0, 15.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",3,10,1e-06,1024
3,"[0.0, 15.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",4,10,1e-06,1024
3,"[0.0, 14.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",5,10,1e-06,1024
3,"[0.0, 13.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",6,10,1e-06,1024
3,"[0.0, 12.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",7,10,1e-06,1024
3,"[0.0, 12.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",8,10,1e-06,1024
3,"[0.0, 12.0, 1.0, 0.0, 2.0, 22.0, 55.0, 2.0, 4.0, 3.0]",9,10,1e-06,1024
4,"[0.0, 8.0, 0.0, 0.0, 4.0, 24.0, 47.0, 6.0, 1.0, 3.0]",0,10,1e-06,1024
4,"[0.0, 9.0, 0.0, 0.0, 4.0, 23.0, 47.0, 6.0, 1.0, 3.0]",1,10,1e-06,1024
4,"[0.0, 9.0, 0.0, 0.0, 4.0, 23.0, 47.0, 6.0, 1.0, 3.0]",2,10,1e-06,1024
4,"[0.0, 9.0, 0.0, 0.0, 4.0, 23.0, 46.0, 6.0, 1.0, 3.0]",3,10,1e-06,1024
4,"[0.0, 9.0, 0.0, 0.0, 4.0, 23.0, 46.0, 6.0, 1.0, 3.0]",4,10,1e-06,1024
4,"[0.0, 9.0, 0.0, 0.0, 4.0, 25.0, 46.0, 6.0, 1.0, 3.0]",5,10,1e-06,1024
4,"[0.0, 8.0, 0.0, 0.0, 4.0, 25.0, 47.0, 6.0, 1.0, 3.0]",6,10,1e-06,1024
4,"[0.0, 8.0, 0.0, 0.0, 4.0, 25.0, 47.0, 6.0, 1.0, 3.0]",7,10,1e-06,1024
4,"[0.0, 8.0, 0.0, 0.0, 4.0, 25.0, 47.0, 6.0, 1.0, 3.0]",8,10,1e-06,1024
4,"[0.0, 8.0, 0.0, 0.0, 4.0, 24.0, 47.0, 6.0, 1.0, 3.0]",9,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 17.0, 56.0, 2.0, 5.0, 5.0]",0,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 17.0, 56.0, 2.0, 5.0, 5.0]",1,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 17.0, 56.0, 2.0, 5.0, 5.0]",2,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 17.0, 56.0, 2.0, 5.0, 5.0]",3,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 1.0, 7.0, 17.0, 56.0, 2.0, 5.0, 5.0]",4,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 17.0, 55.0, 2.0, 5.0, 6.0]",5,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 17.0, 56.0, 2.0, 5.0, 5.0]",6,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 17.0, 56.0, 2.0, 5.0, 5.0]",7,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 16.0, 56.0, 2.0, 5.0, 5.0]",8,10,1e-06,1024
5,"[2.0, 9.0, 3.0, 0.0, 7.0, 16.0, 56.0, 2.0, 5.0, 5.0]",9,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 61.0, 7.0, 3.0, 5.0]",0,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 60.0, 7.0, 2.0, 5.0]",1,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 60.0, 7.0, 2.0, 5.0]",2,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 60.0, 7.0, 2.0, 5.0]",3,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 60.0, 7.0, 2.0, 5.0]",4,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 60.0, 5.0, 2.0, 5.0]",5,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 62.0, 5.0, 2.0, 5.0]",6,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 62.0, 7.0, 2.0, 5.0]",7,10,1e-06,1024
6,"[0.0, 8.0, 1.0, 0.0, 3.0, 11.0, 62.0, 7.0, 3.0, 5.0]",8,10,1e-06,1024
6,"[0.0, 7.0, 1.0, 0.0, 3.0, 11.0, 63.0, 7.0, 3.0, 5.0]",9,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 16.0, 59.0, 5.0, 2.0, 4.0]",0,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 15.0, 59.0, 5.0, 2.0, 4.0]",1,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 15.0, 58.0, 5.0, 2.0, 4.0]",2,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 4.0, 15.0, 57.0, 5.0, 2.0, 4.0]",3,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 15.0, 57.0, 5.0, 2.0, 4.0]",4,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 17.0, 57.0, 5.0, 2.0, 4.0]",5,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 17.0, 59.0, 5.0, 2.0, 4.0]",6,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 16.0, 59.0, 5.0, 2.0, 4.0]",7,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 16.0, 59.0, 5.0, 2.0, 4.0]",8,10,1e-06,1024
7,"[4.0, 11.0, 1.0, 1.0, 5.0, 16.0, 59.0, 5.0, 2.0, 4.0]",9,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 14.0, 63.0, 4.0, 1.0, 3.0]",0,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 14.0, 63.0, 4.0, 1.0, 3.0]",1,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 14.0, 63.0, 4.0, 1.0, 3.0]",2,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 14.0, 64.0, 4.0, 1.0, 3.0]",3,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 14.0, 64.0, 4.0, 1.0, 3.0]",4,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 14.0, 63.0, 4.0, 1.0, 3.0]",5,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 14.0, 64.0, 4.0, 1.0, 3.0]",6,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 13.0, 64.0, 4.0, 1.0, 3.0]",7,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 13.0, 64.0, 4.0, 1.0, 3.0]",8,10,1e-06,1024
8,"[0.0, 11.0, 4.0, 1.0, 4.0, 13.0, 64.0, 4.0, 1.0, 3.0]",9,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 7.0, 23.0, 64.0, 3.0, 4.0, 5.0]",0,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 7.0, 23.0, 63.0, 3.0, 4.0, 5.0]",1,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 8.0, 23.0, 63.0, 3.0, 4.0, 5.0]",2,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 7.0, 23.0, 63.0, 3.0, 4.0, 5.0]",3,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 8.0, 23.0, 63.0, 3.0, 4.0, 5.0]",4,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 8.0, 23.0, 63.0, 3.0, 4.0, 5.0]",5,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 8.0, 24.0, 64.0, 3.0, 4.0, 5.0]",6,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 8.0, 23.0, 64.0, 3.0, 4.0, 5.0]",7,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 8.0, 23.0, 64.0, 3.0, 4.0, 5.0]",8,10,1e-06,1024
9,"[0.0, 11.0, 3.0, 0.0, 8.0, 23.0, 64.0, 3.0, 4.0, 5.0]",9,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",0,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",1,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",2,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",3,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",4,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",5,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",6,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",7,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 54.0, 3.0, 5.0, 6.0]",8,10,1e-06,1024
10,"[1.0, 10.0, 2.0, 1.0, 6.0, 25.0, 55.0, 3.0, 5.0, 6.0]",9,10,1e-06,1024
11,"[0.0, 11.0, 3.0, 1.0, 2.0, 19.0, 59.0, 6.0, 2.0, 8.0]",0,10,1e-06,1024
11,"[1.0, 11.0, 3.0, 1.0, 2.0, 19.0, 58.0, 6.0, 2.0, 8.0]",1,10,1e-06,1024
11,"[1.0, 11.0, 3.0, 1.0, 2.0, 19.0, 58.0, 6.0, 2.0, 8.0]",2,10,1e-06,1024
11,"[1.0, 11.0, 3.0, 1.0, 2.0, 19.0, 58.0, 6.0, 2.0, 8.0]",3,10,1e-06,1024
11,"[1.0, 11.0, 3.0, 1.0, 2.0, 19.0, 58.0, 6.0, 2.0, 8.0]",4,10,1e-06,1024
11,"[1.0, 11.0, 3.0, 1.0, 2.0, 19.0, 58.0, 6.0, 2.0, 8.0]",5,10,1e-06,1024
11,"[0.0, 11.0, 3.0, 1.0, 2.0, 19.0, 60.0, 6.0, 2.0, 8.0]",6,10,1e-06,1024
11,"[0.0, 11.0, 3.0, 1.0, 2.0, 19.0, 61.0, 6.0, 2.0, 8.0]",7,10,1e-06,1024
11,"[0.0, 11.0, 3.0, 1.0, 2.0, 19.0, 60.0, 6.0, 2.0, 8.0]",8,10,1e-06,1024
11,"[0.0, 11.0, 3.0, 1.0, 2.0, 19.0, 60.0, 6.0, 2.0, 8.0]",9,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 7.0, 21.0, 67.0, 6.0, 3.0, 2.0]",0,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 7.0, 20.0, 68.0, 6.0, 3.0, 2.0]",1,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 6.0, 20.0, 67.0, 6.0, 3.0, 2.0]",2,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 6.0, 20.0, 67.0, 6.0, 3.0, 2.0]",3,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 7.0, 20.0, 67.0, 6.0, 3.0, 2.0]",4,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 7.0, 21.0, 67.0, 6.0, 3.0, 2.0]",5,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 7.0, 21.0, 68.0, 6.0, 3.0, 2.0]",6,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 7.0, 22.0, 68.0, 6.0, 3.0, 2.0]",7,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 7.0, 21.0, 68.0, 6.0, 3.0, 2.0]",8,10,1e-06,1024
12,"[0.0, 11.0, 3.0, 1.0, 7.0, 20.0, 68.0, 6.0, 3.0, 2.0]",9,10,1e-06,1024
13,"[0.0, 12.0, 1.0, 0.0, 7.0, 20.0, 56.0, 8.0, 2.0, 2.0]",0,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 20.0, 56.0, 8.0, 2.0, 2.0]",1,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 20.0, 56.0, 8.0, 2.0, 2.0]",2,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 20.0, 56.0, 8.0, 2.0, 2.0]",3,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 20.0, 56.0, 8.0, 2.0, 2.0]",4,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 21.0, 55.0, 8.0, 2.0, 2.0]",5,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 21.0, 57.0, 7.0, 2.0, 2.0]",6,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 21.0, 58.0, 7.0, 2.0, 2.0]",7,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 20.0, 57.0, 8.0, 2.0, 2.0]",8,10,1e-06,1024
13,"[0.0, 13.0, 1.0, 0.0, 7.0, 20.0, 57.0, 8.0, 2.0, 2.0]",9,10,1e-06,1024
14,"[3.0, 13.0, 0.0, 2.0, 4.0, 28.0, 66.0, 5.0, 4.0, 5.0]",0,10,1e-06,1024
14,"[3.0, 14.0, 0.0, 2.0, 4.0, 28.0, 66.0, 5.0, 4.0, 5.0]",1,10,1e-06,1024
14,"[3.0, 14.0, 0.0, 2.0, 4.0, 28.0, 66.0, 5.0, 4.0, 5.0]",2,10,1e-06,1024
14,"[3.0, 14.0, 1.0, 2.0, 4.0, 28.0, 66.0, 5.0, 4.0, 5.0]",3,10,1e-06,1024
14,"[3.0, 14.0, 1.0, 2.0, 4.0, 27.0, 66.0, 5.0, 4.0, 5.0]",4,10,1e-06,1024
14,"[3.0, 14.0, 1.0, 2.0, 4.0, 27.0, 66.0, 5.0, 4.0, 5.0]",5,10,1e-06,1024
14,"[3.0, 13.0, 1.0, 2.0, 4.0, 28.0, 66.0, 5.0, 4.0, 5.0]",6,10,1e-06,1024
14,"[3.0, 13.0, 0.0, 2.0, 4.0, 28.0, 66.0, 6.0, 4.0, 5.0]",7,10,1e-06,1024
14,"[3.0, 13.0, 0.0, 2.0, 4.0, 28.0, 66.0, 5.0, 4.0, 5.0]",8,10,1e-06,1024
14,"[3.0, 13.0, 0.0, 2.0, 4.0, 28.0, 66.0, 5.0, 4.0, 5.0]",9,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 14.0, 60.0, 7.0, 6.0, 4.0]",0,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 60.0, 7.0, 5.0, 4.0]",1,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 60.0, 7.0, 5.0, 4.0]",2,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 60.0, 7.0, 5.0, 4.0]",3,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 60.0, 7.0, 5.0, 4.0]",4,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 60.0, 7.0, 5.0, 4.0]",5,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 61.0, 7.0, 5.0, 4.0]",6,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 61.0, 7.0, 5.0, 4.0]",7,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 62.0, 7.0, 6.0, 4.0]",8,10,1e-06,1024
15,"[1.0, 10.0, 2.0, 0.0, 3.0, 13.0, 61.0, 7.0, 6.0, 4.0]",9,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 5.0, 5.0, 5.0]",0,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 5.0, 5.0, 5.0]",1,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 5.0, 5.0, 5.0]",2,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 5.0, 5.0, 5.0]",3,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 4.0, 5.0, 5.0]",4,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 4.0, 5.0, 5.0]",5,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 4.0, 5.0, 5.0]",6,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 4.0, 5.0, 5.0]",7,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 4.0, 5.0, 5.0]",8,10,1e-06,1024
16,"[1.0, 7.0, 0.0, 0.0, 3.0, 19.0, 68.0, 5.0, 5.0, 5.0]",9,10,1e-06,1024
17,"[4.0, 15.0, 4.0, 1.0, 3.0, 25.0, 73.0, 7.0, 7.0, 5.0]",0,10,1e-06,1024
17,"[4.0, 15.0, 4.0, 1.0, 3.0, 25.0, 73.0, 7.0, 7.0, 5.0]",1,10,1e-06,1024
17,"[3.0, 15.0, 4.0, 1.0, 3.0, 24.0, 72.0, 6.0, 7.0, 5.0]",2,10,1e-06,1024
17,"[3.0, 15.0, 4.0, 1.0, 3.0, 24.0, 72.0, 6.0, 7.0, 5.0]",3,10,1e-06,1024
17,"[3.0, 15.0, 4.0, 1.0, 4.0, 24.0, 72.0, 6.0, 7.0, 5.0]",4,10,1e-06,1024
17,"[3.0, 15.0, 4.0, 1.0, 3.0, 25.0, 72.0, 6.0, 7.0, 5.0]",5,10,1e-06,1024
17,"[4.0, 15.0, 4.0, 1.0, 3.0, 25.0, 73.0, 6.0, 7.0, 5.0]",6,10,1e-06,1024
17,"[4.0, 15.0, 4.0, 1.0, 3.0, 25.0, 74.0, 7.0, 7.0, 5.0]",7,10,1e-06,1024
17,"[4.0, 15.0, 4.0, 1.0, 3.0, 25.0, 74.0, 7.0, 7.0, 5.0]",8,10,1e-06,1024
