Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[98.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
1,"[98.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
2,"[99.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
2,"[99.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
3,"[97.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
3,"[97.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
4,"[100.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
4,"[100.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
5,"[100.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
5,"[100.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
6,"[100.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
6,"[100.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
7,"[100.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
7,"[100.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
8,"[99.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
8,"[99.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
9,"[99.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
9,"[99.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
10,"[99.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
10,"[99.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
11,"[99.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
11,"[99.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
12,"[99.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
12,"[99.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
13,"[98.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
13,"[98.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
14,"[99.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
14,"[99.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
15,"[100.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
15,"[100.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
16,"[99.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
16,"[99.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
17,"[100.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
17,"[100.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
18,"[100.0, 8.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
18,"[100.0, 8.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
19,"[100.0, 11.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
19,"[100.0, 11.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
20,"[98.0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
20,"[98.0, 11.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
21,"[99.0, 13.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
21,"[99.0, 15.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
22,"[100.0, 11.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
22,"[100.0, 11.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
23,"[99.0, 7.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
23,"[99.0, 7.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
24,"[100.0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
24,"[100.0, 12.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
25,"[100.0, 17.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
25,"[100.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
26,"[99.0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
26,"[99.0, 12.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
27,"[100.0, 15.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
27,"[100.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
28,"[99.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
28,"[99.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
29,"[99.0, 21.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
29,"[99.0, 21.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
30,"[99.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,64
30,"[99.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,64
