Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[33.0, 1.0, 1.0, 1.0, 0.0, 29.0, 75.0, 4.0, 10.0, 0]",0,9,1e-05,512
1,"[35.0, 2.0, 1.0, 1.0, 0.0, 29.0, 74.0, 4.0, 10.0, 0]",1,9,1e-05,512
1,"[35.0, 2.0, 1.0, 1.0, 0.0, 29.0, 74.0, 4.0, 10.0, 0]",2,9,1e-05,512
1,"[37.0, 2.0, 2.0, 1.0, 0.0, 29.0, 73.0, 4.0, 10.0, 0]",3,9,1e-05,512
1,"[37.0, 2.0, 2.0, 2.0, 0.0, 29.0, 73.0, 4.0, 10.0, 0]",4,9,1e-05,512
1,"[35.0, 2.0, 2.0, 1.0, 0.0, 31.0, 72.0, 4.0, 10.0, 0]",5,9,1e-05,512
1,"[35.0, 2.0, 2.0, 1.0, 0.0, 32.0, 74.0, 4.0, 10.0, 0]",6,9,1e-05,512
1,"[35.0, 1.0, 2.0, 1.0, 0.0, 29.0, 76.0, 4.0, 9.0, 0]",7,9,1e-05,512
1,"[35.0, 1.0, 2.0, 1.0, 0.0, 29.0, 77.0, 4.0, 10.0, 0]",8,9,1e-05,512
2,"[35.0, 4.0, 3.0, 1.0, 2.0, 27.0, 65.0, 4.0, 8.0, 0]",0,9,1e-05,512
2,"[36.0, 4.0, 3.0, 1.0, 2.0, 27.0, 65.0, 4.0, 8.0, 0]",1,9,1e-05,512
2,"[37.0, 4.0, 3.0, 1.0, 2.0, 27.0, 66.0, 4.0, 8.0, 0]",2,9,1e-05,512
2,"[37.0, 4.0, 3.0, 1.0, 2.0, 27.0, 66.0, 4.0, 8.0, 0]",3,9,1e-05,512
2,"[37.0, 4.0, 3.0, 1.0, 2.0, 27.0, 66.0, 4.0, 8.0, 0]",4,9,1e-05,512
2,"[36.0, 4.0, 3.0, 1.0, 2.0, 28.0, 66.0, 4.0, 8.0, 0]",5,9,1e-05,512
2,"[36.0, 4.0, 3.0, 1.0, 2.0, 28.0, 67.0, 4.0, 7.0, 0]",6,9,1e-05,512
2,"[36.0, 4.0, 3.0, 1.0, 2.0, 28.0, 69.0, 4.0, 7.0, 0]",7,9,1e-05,512
2,"[36.0, 4.0, 3.0, 1.0, 2.0, 28.0, 69.0, 4.0, 7.0, 0]",8,9,1e-05,512
3,"[43.0, 7.0, 1.0, 0.0, 1.0, 37.0, 71.0, 7.0, 9.0, 0]",0,9,1e-05,512
3,"[46.0, 7.0, 1.0, 0.0, 1.0, 37.0, 71.0, 7.0, 9.0, 0]",1,9,1e-05,512
3,"[46.0, 7.0, 1.0, 0.0, 1.0, 37.0, 72.0, 7.0, 9.0, 0]",2,9,1e-05,512
3,"[46.0, 7.0, 1.0, 0.0, 1.0, 37.0, 72.0, 7.0, 9.0, 0]",3,9,1e-05,512
3,"[46.0, 7.0, 1.0, 0.0, 1.0, 37.0, 73.0, 7.0, 9.0, 0]",4,9,1e-05,512
