Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[0.0, 15.0, 0.0, 12.0, 0.0, 2.0, 23.0, 18.0, 0, 0]",0,8,1e-06,512
1,"[0.0, 15.0, 0.0, 12.0, 0.0, 2.0, 23.0, 18.0, 0, 0]",1,8,1e-06,512
1,"[0.0, 15.0, 0.0, 12.0, 0.0, 2.0, 23.0, 18.0, 0, 0]",2,8,1e-06,512
1,"[0.0, 15.0, 0.0, 13.0, 0.0, 2.0, 23.0, 18.0, 0, 0]",3,8,1e-06,512
1,"[0.0, 15.0, 0.0, 13.0, 0.0, 2.0, 23.0, 18.0, 0, 0]",4,8,1e-06,512
1,"[0.0, 15.0, 0.0, 13.0, 0.0, 2.0, 23.0, 18.0, 0, 0]",5,8,1e-06,512
1,"[0.0, 15.0, 0.0, 13.0, 0.0, 2.0, 23.0, 18.0, 0, 0]",6,8,1e-06,512
1,"[0.0, 15.0, 0.0, 13.0, 0.0, 2.0, 23.0, 18.0, 0, 0]",7,8,1e-06,512
2,"[0.0, 12.0, 0.0, 16.0, 0.0, 0.0, 26.0, 19.0, 0, 0]",0,8,1e-06,512
2,"[0.0, 12.0, 0.0, 16.0, 0.0, 0.0, 26.0, 19.0, 0, 0]",1,8,1e-06,512
2,"[0.0, 12.0, 0.0, 16.0, 0.0, 0.0, 26.0, 19.0, 0, 0]",2,8,1e-06,512
2,"[0.0, 12.0, 0.0, 16.0, 0.0, 0.0, 26.0, 19.0, 0, 0]",3,8,1e-06,512
2,"[0.0, 12.0, 0.0, 16.0, 0.0, 0.0, 26.0, 19.0, 0, 0]",4,8,1e-06,512
2,"[0.0, 12.0, 0.0, 16.0, 0.0, 0.0, 26.0, 19.0, 0, 0]",5,8,1e-06,512
2,"[0.0, 12.0, 0.0, 16.0, 0.0, 0.0, 26.0, 19.0, 0, 0]",6,8,1e-06,512
2,"[0.0, 12.0, 0.0, 16.0, 0.0, 0.0, 26.0, 19.0, 0, 0]",7,8,1e-06,512
3,"[0.0, 20.0, 0.0, 10.0, 0.0, 1.0, 26.0, 18.0, 0, 0]",0,8,1e-06,512
3,"[0.0, 20.0, 0.0, 10.0, 0.0, 1.0, 26.0, 19.0, 0, 0]",1,8,1e-06,512
3,"[0.0, 20.0, 0.0, 10.0, 0.0, 1.0, 26.0, 19.0, 0, 0]",2,8,1e-06,512
3,"[0.0, 20.0, 0.0, 10.0, 0.0, 1.0, 26.0, 19.0, 0, 0]",3,8,1e-06,512
3,"[0.0, 20.0, 0.0, 10.0, 0.0, 1.0, 26.0, 19.0, 0, 0]",4,8,1e-06,512
3,"[0.0, 21.0, 0.0, 10.0, 0.0, 1.0, 26.0, 18.0, 0, 0]",5,8,1e-06,512
3,"[0.0, 21.0, 0.0, 10.0, 0.0, 1.0, 26.0, 18.0, 0, 0]",6,8,1e-06,512
3,"[0.0, 20.0, 0.0, 10.0, 0.0, 1.0, 26.0, 18.0, 0, 0]",7,8,1e-06,512
4,"[0.0, 12.0, 0.0, 20.0, 1.0, 1.0, 17.0, 17.0, 0, 0]",0,8,1e-06,512
4,"[0.0, 12.0, 0.0, 20.0, 2.0, 1.0, 17.0, 17.0, 0, 0]",1,8,1e-06,512
4,"[0.0, 12.0, 0.0, 20.0, 2.0, 1.0, 17.0, 17.0, 0, 0]",2,8,1e-06,512
4,"[0.0, 12.0, 0.0, 20.0, 1.0, 1.0, 17.0, 17.0, 0, 0]",3,8,1e-06,512
4,"[0.0, 12.0, 0.0, 20.0, 2.0, 1.0, 17.0, 17.0, 0, 0]",4,8,1e-06,512
4,"[0.0, 12.0, 0.0, 20.0, 2.0, 1.0, 17.0, 17.0, 0, 0]",5,8,1e-06,512
4,"[0.0, 12.0, 0.0, 20.0, 2.0, 1.0, 17.0, 17.0, 0, 0]",6,8,1e-06,512
4,"[0.0, 12.0, 0.0, 20.0, 2.0, 1.0, 17.0, 17.0, 0, 0]",7,8,1e-06,512
5,"[0.0, 16.0, 0.0, 15.0, 2.0, 0.0, 31.0, 29.0, 0, 0]",0,8,1e-06,512
5,"[0.0, 16.0, 0.0, 15.0, 2.0, 0.0, 31.0, 29.0, 0, 0]",1,8,1e-06,512
