Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[52.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
1,"[52.0, 37.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
1,"[52.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
1,"[52.0, 37.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
2,"[55.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
2,"[55.0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
2,"[56.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
2,"[56.0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
3,"[51.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
3,"[51.0, 29.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
3,"[51.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
3,"[51.0, 29.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
4,"[53.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
4,"[53.0, 38.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
4,"[53.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
4,"[53.0, 38.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
5,"[44.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
5,"[44.0, 28.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
5,"[44.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
5,"[44.0, 28.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
6,"[44.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
6,"[44.0, 29.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
6,"[44.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
6,"[44.0, 29.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
7,"[52.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
7,"[52.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
7,"[52.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
7,"[52.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
8,"[47.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
8,"[47.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
8,"[47.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
8,"[47.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
9,"[50.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
9,"[50.0, 42.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
9,"[50.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
9,"[50.0, 42.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
10,"[49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
10,"[49.0, 33.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
10,"[49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
10,"[49.0, 33.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
11,"[54.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
11,"[54.0, 40.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
11,"[54.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
11,"[54.0, 40.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
12,"[55.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
12,"[55.0, 33.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
12,"[56.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
12,"[56.0, 33.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
13,"[53.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
13,"[53.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
13,"[53.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
13,"[53.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
14,"[51.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
14,"[51.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
14,"[51.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
14,"[51.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
15,"[56.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
15,"[56.0, 35.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
15,"[56.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
15,"[56.0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
16,"[55.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
16,"[55.0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
16,"[55.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
16,"[55.0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
17,"[48.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
17,"[48.0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
17,"[48.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
17,"[48.0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
18,"[53.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
18,"[53.0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
18,"[53.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
18,"[53.0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
19,"[45.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
19,"[45.0, 38.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
19,"[45.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
19,"[45.0, 38.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
20,"[70.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
20,"[70.0, 42.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
20,"[70.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
20,"[70.0, 42.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
21,"[46.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
21,"[46.0, 45.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
21,"[46.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
21,"[46.0, 45.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
22,"[56.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
22,"[56.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
22,"[56.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
22,"[56.0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
23,"[64.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
23,"[64.0, 33.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
23,"[64.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
23,"[64.0, 33.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
24,"[61.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
24,"[61.0, 33.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
24,"[61.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1e-05,64
24,"[61.0, 33.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,1e-05,64
