Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[11.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
1,"[11.0, 8.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
1,"[11.0, 8.0, 84.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
1,"[12.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
1,"[12.0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
1,"[12.0, 9.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
1,"[12.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
1,"[12.0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
1,"[12.0, 9.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
2,"[17.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
2,"[17.0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
2,"[17.0, 9.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
2,"[19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
2,"[19.0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
2,"[19.0, 9.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
2,"[19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
2,"[19.0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
2,"[19.0, 9.0, 80.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
3,"[19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
3,"[19.0, 14.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
3,"[19.0, 14.0, 84.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
3,"[19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
3,"[19.0, 14.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
3,"[19.0, 14.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
3,"[19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
3,"[19.0, 14.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
3,"[19.0, 14.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
4,"[19.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
4,"[19.0, 14.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
4,"[19.0, 14.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
4,"[21.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
4,"[21.0, 14.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
4,"[21.0, 14.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
4,"[21.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
4,"[21.0, 14.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
4,"[21.0, 14.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
5,"[34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
5,"[34.0, 12.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
5,"[34.0, 12.0, 78.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
5,"[35.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
5,"[35.0, 12.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
5,"[35.0, 12.0, 78.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
5,"[35.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
5,"[35.0, 14.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
5,"[35.0, 14.0, 78.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
6,"[31.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
6,"[31.0, 9.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
6,"[31.0, 9.0, 80.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
6,"[32.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
6,"[32.0, 8.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
6,"[32.0, 8.0, 79.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
6,"[32.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
6,"[32.0, 8.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
6,"[32.0, 8.0, 79.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
7,"[37.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
7,"[37.0, 22.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
7,"[37.0, 22.0, 73.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
7,"[37.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
7,"[37.0, 22.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
7,"[37.0, 22.0, 72.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
7,"[38.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
7,"[38.0, 22.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
7,"[38.0, 22.0, 72.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
8,"[44.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
8,"[44.0, 17.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
8,"[44.0, 17.0, 78.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
8,"[44.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
8,"[44.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,64
8,"[44.0, 18.0, 78.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,64
8,"[45.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,64
