Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[34.0, 1.0, 1.0, 19.0, 22.0, 35.0, 10.0, 1.0, 0, 0]",0,8,0.0001,1024
1,"[60.0, 6.0, 1.0, 14.0, 15.0, 26.0, 8.0, 0.0, 0, 0]",1,8,0.0001,1024
1,"[71.0, 9.0, 21.0, 10.0, 11.0, 13.0, 6.0, 0.0, 0, 0]",2,8,0.0001,1024
1,"[46.0, 8.0, 35.0, 44.0, 5.0, 10.0, 5.0, 0.0, 0, 0]",3,8,0.0001,1024
1,"[21.0, 5.0, 27.0, 53.0, 31.0, 3.0, 1.0, 0.0, 0, 0]",4,8,0.0001,1024
1,"[19.0, 4.0, 13.0, 51.0, 36.0, 23.0, 0.0, 0.0, 0, 0]",5,8,0.0001,1024
1,"[19.0, 1.0, 8.0, 52.0, 31.0, 30.0, 15.0, 0.0, 0, 0]",6,8,0.0001,1024
1,"[23.0, 1.0, 5.0, 50.0, 27.0, 27.0, 35.0, 0.0, 0, 0]",7,8,0.0001,1024
2,"[79.0, 2.0, 5.0, 10.0, 19.0, 26.0, 42.0, 0.0, 0, 0]",0,8,0.0001,1024
2,"[84.0, 20.0, 4.0, 4.0, 12.0, 17.0, 35.0, 1.0, 0, 0]",1,8,0.0001,1024
2,"[86.0, 22.0, 22.0, 3.0, 7.0, 14.0, 24.0, 0.0, 0, 0]",2,8,0.0001,1024
2,"[67.0, 21.0, 29.0, 42.0, 4.0, 11.0, 22.0, 0.0, 0, 0]",3,8,0.0001,1024
2,"[39.0, 18.0, 22.0, 64.0, 35.0, 7.0, 15.0, 0.0, 0, 0]",4,8,0.0001,1024
2,"[34.0, 8.0, 16.0, 63.0, 44.0, 26.0, 7.0, 0.0, 0, 0]",5,8,0.0001,1024
2,"[36.0, 1.0, 9.0, 62.0, 19.0, 29.0, 65.0, 0.0, 0, 0]",6,8,0.0001,1024
2,"[37.0, 1.0, 7.0, 59.0, 11.0, 24.0, 86.0, 0.0, 0, 0]",7,8,0.0001,1024
3,"[91.0, 2.0, 2.0, 3.0, 6.0, 13.0, 91.0, 0.0, 0, 0]",0,8,0.0001,1024
3,"[98.0, 16.0, 1.0, 1.0, 4.0, 8.0, 88.0, 0.0, 0, 0]",1,8,0.0001,1024
3,"[98.0, 26.0, 18.0, 0.0, 3.0, 5.0, 82.0, 0.0, 0, 0]",2,8,0.0001,1024
3,"[71.0, 25.0, 27.0, 27.0, 2.0, 4.0, 79.0, 0.0, 0, 0]",3,8,0.0001,1024
3,"[53.0, 14.0, 15.0, 55.0, 33.0, 1.0, 50.0, 0.0, 0, 0]",4,8,0.0001,1024
3,"[52.0, 11.0, 11.0, 51.0, 44.0, 21.0, 37.0, 0.0, 0, 0]",5,8,0.0001,1024
3,"[52.0, 2.0, 7.0, 50.0, 8.0, 19.0, 94.0, 0.0, 0, 0]",6,8,0.0001,1024
3,"[52.0, 2.0, 9.0, 49.0, 3.0, 18.0, 100.0, 1.0, 0, 0]",7,8,0.0001,1024
4,"[89.0, 2.0, 3.0, 3.0, 3.0, 11.0, 94.0, 1.0, 0, 0]",0,8,0.0001,1024
4,"[97.0, 13.0, 2.0, 0.0, 3.0, 7.0, 90.0, 1.0, 0, 0]",1,8,0.0001,1024
4,"[96.0, 20.0, 18.0, 0.0, 2.0, 4.0, 89.0, 0.0, 0, 0]",2,8,0.0001,1024
4,"[71.0, 16.0, 24.0, 38.0, 2.0, 4.0, 88.0, 0.0, 0, 0]",3,8,0.0001,1024
4,"[44.0, 13.0, 19.0, 66.0, 29.0, 2.0, 81.0, 0.0, 0, 0]",4,8,0.0001,1024
4,"[44.0, 8.0, 14.0, 65.0, 36.0, 15.0, 67.0, 0.0, 0, 0]",5,8,0.0001,1024
4,"[42.0, 2.0, 10.0, 66.0, 9.0, 17.0, 94.0, 0.0, 0, 0]",6,8,0.0001,1024
4,"[45.0, 2.0, 5.0, 66.0, 6.0, 15.0, 96.0, 4.0, 0, 0]",7,8,0.0001,1024
5,"[95.0, 2.0, 5.0, 1.0, 2.0, 8.0, 94.0, 1.0, 0, 0]",0,8,0.0001,1024
5,"[97.0, 11.0, 4.0, 0.0, 2.0, 3.0, 94.0, 1.0, 0, 0]",1,8,0.0001,1024
5,"[97.0, 17.0, 18.0, 0.0, 2.0, 0.0, 94.0, 1.0, 0, 0]",2,8,0.0001,1024
5,"[79.0, 15.0, 21.0, 26.0, 2.0, 2.0, 94.0, 1.0, 0, 0]",3,8,0.0001,1024
5,"[60.0, 15.0, 19.0, 60.0, 18.0, 0.0, 89.0, 1.0, 0, 0]",4,8,0.0001,1024
5,"[59.0, 8.0, 13.0, 60.0, 25.0, 10.0, 84.0, 1.0, 0, 0]",5,8,0.0001,1024
5,"[59.0, 3.0, 9.0, 58.0, 4.0, 16.0, 94.0, 1.0, 0, 0]",6,8,0.0001,1024
5,"[61.0, 1.0, 6.0, 59.0, 2.0, 15.0, 96.0, 7.0, 0, 0]",7,8,0.0001,1024
6,"[94.0, 0.0, 2.0, 1.0, 3.0, 12.0, 100.0, 9.0, 0, 0]",0,8,0.0001,1024
6,"[97.0, 9.0, 2.0, 0.0, 3.0, 5.0, 99.0, 6.0, 0, 0]",1,8,0.0001,1024
6,"[96.0, 15.0, 13.0, 0.0, 3.0, 5.0, 99.0, 5.0, 0, 0]",2,8,0.0001,1024
6,"[86.0, 15.0, 21.0, 31.0, 3.0, 4.0, 99.0, 4.0, 0, 0]",3,8,0.0001,1024
6,"[68.0, 10.0, 17.0, 63.0, 16.0, 1.0, 98.0, 3.0, 0, 0]",4,8,0.0001,1024
