Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[59.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
1,"[59.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
1,"[59.0, 3.0, 40.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
1,"[62.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
1,"[62.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
1,"[62.0, 4.0, 39.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
1,"[60.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
1,"[60.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
1,"[60.0, 4.0, 40.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
2,"[75.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
2,"[75.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
2,"[75.0, 2.0, 39.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
2,"[75.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
2,"[75.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
2,"[75.0, 2.0, 39.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
2,"[75.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
2,"[75.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
2,"[75.0, 2.0, 39.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
3,"[66.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
3,"[66.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
3,"[66.0, 0.0, 40.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
3,"[68.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
3,"[68.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
3,"[68.0, 0.0, 40.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
3,"[67.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
3,"[67.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
3,"[67.0, 0.0, 40.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
4,"[68.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
4,"[68.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
4,"[68.0, 1.0, 53.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
4,"[69.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
4,"[69.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
4,"[69.0, 1.0, 53.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
4,"[69.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
4,"[69.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
4,"[69.0, 1.0, 54.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
5,"[72.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
5,"[72.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
5,"[72.0, 0.0, 40.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
5,"[74.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
5,"[74.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
5,"[74.0, 0.0, 38.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
5,"[73.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
5,"[73.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
5,"[73.0, 0.0, 40.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
6,"[72.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
6,"[72.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
6,"[72.0, 3.0, 36.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
6,"[73.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
6,"[73.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,512
6,"[73.0, 3.0, 34.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,512
6,"[72.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,512
