Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[69.0, 9.0, 12.0, 9.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
1,"[71.0, 9.0, 12.0, 8.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
1,"[71.0, 10.0, 12.0, 8.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
1,"[73.0, 11.0, 12.0, 8.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
2,"[71.0, 12.0, 15.0, 3.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
2,"[71.0, 12.0, 15.0, 2.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
2,"[71.0, 12.0, 15.0, 2.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
2,"[71.0, 12.0, 15.0, 2.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
3,"[74.0, 11.0, 11.0, 6.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
3,"[76.0, 11.0, 11.0, 6.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
3,"[76.0, 11.0, 11.0, 6.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
3,"[77.0, 11.0, 11.0, 6.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
4,"[73.0, 18.0, 15.0, 4.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
4,"[74.0, 18.0, 15.0, 4.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
4,"[74.0, 18.0, 15.0, 4.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
4,"[74.0, 20.0, 15.0, 4.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
5,"[79.0, 13.0, 12.0, 7.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
5,"[80.0, 13.0, 12.0, 7.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
5,"[80.0, 14.0, 12.0, 7.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
5,"[80.0, 14.0, 12.0, 7.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
6,"[83.0, 15.0, 16.0, 5.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
6,"[83.0, 15.0, 16.0, 5.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
6,"[83.0, 15.0, 17.0, 5.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
6,"[83.0, 15.0, 17.0, 5.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
7,"[81.0, 16.0, 20.0, 8.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
7,"[81.0, 16.0, 20.0, 8.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
7,"[81.0, 15.0, 21.0, 8.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
7,"[82.0, 15.0, 21.0, 9.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
8,"[84.0, 14.0, 13.0, 9.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
8,"[84.0, 14.0, 13.0, 9.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
8,"[84.0, 14.0, 13.0, 9.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
8,"[84.0, 15.0, 13.0, 9.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
9,"[86.0, 11.0, 18.0, 7.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
9,"[87.0, 11.0, 18.0, 7.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
9,"[88.0, 11.0, 18.0, 7.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
9,"[88.0, 12.0, 19.0, 7.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
10,"[87.0, 19.0, 22.0, 9.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
10,"[88.0, 19.0, 22.0, 9.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
10,"[88.0, 19.0, 22.0, 9.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
10,"[88.0, 19.0, 22.0, 10.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
11,"[93.0, 18.0, 16.0, 10.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
11,"[94.0, 20.0, 16.0, 10.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
11,"[94.0, 21.0, 16.0, 10.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
11,"[94.0, 21.0, 16.0, 10.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
12,"[93.0, 21.0, 10.0, 9.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
12,"[94.0, 21.0, 10.0, 9.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
12,"[95.0, 22.0, 10.0, 9.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
12,"[95.0, 22.0, 10.0, 9.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
13,"[94.0, 17.0, 10.0, 7.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
13,"[94.0, 17.0, 10.0, 7.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
13,"[94.0, 17.0, 10.0, 7.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
13,"[94.0, 17.0, 10.0, 7.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
14,"[91.0, 23.0, 6.0, 11.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
14,"[91.0, 24.0, 6.0, 11.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
14,"[91.0, 24.0, 6.0, 11.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
14,"[91.0, 24.0, 6.0, 12.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
15,"[95.0, 22.0, 20.0, 6.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
15,"[95.0, 23.0, 20.0, 7.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
15,"[95.0, 23.0, 20.0, 7.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
15,"[95.0, 23.0, 20.0, 7.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
16,"[89.0, 23.0, 17.0, 2.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
16,"[90.0, 24.0, 17.0, 2.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
16,"[90.0, 24.0, 17.0, 2.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
16,"[89.0, 24.0, 17.0, 2.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
17,"[84.0, 24.0, 19.0, 6.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
17,"[84.0, 25.0, 19.0, 6.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
17,"[84.0, 28.0, 19.0, 6.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
17,"[84.0, 29.0, 19.0, 6.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
18,"[87.0, 26.0, 19.0, 7.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
18,"[87.0, 27.0, 19.0, 7.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
18,"[87.0, 27.0, 19.0, 7.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
18,"[87.0, 27.0, 20.0, 7.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
19,"[91.0, 31.0, 10.0, 12.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
19,"[91.0, 33.0, 10.0, 12.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
19,"[91.0, 34.0, 10.0, 12.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
19,"[91.0, 35.0, 10.0, 12.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
20,"[91.0, 30.0, 17.0, 9.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
20,"[91.0, 31.0, 17.0, 9.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
20,"[91.0, 31.0, 17.0, 9.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
20,"[91.0, 32.0, 17.0, 9.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
21,"[91.0, 42.0, 16.0, 16.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
21,"[92.0, 42.0, 16.0, 16.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
21,"[92.0, 43.0, 16.0, 16.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
21,"[92.0, 43.0, 16.0, 16.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
22,"[96.0, 34.0, 10.0, 7.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
22,"[96.0, 34.0, 10.0, 7.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
22,"[96.0, 36.0, 10.0, 8.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
22,"[96.0, 37.0, 11.0, 8.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
23,"[90.0, 33.0, 20.0, 6.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
23,"[90.0, 33.0, 20.0, 6.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
23,"[90.0, 33.0, 20.0, 6.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
23,"[90.0, 33.0, 20.0, 6.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
24,"[91.0, 33.0, 17.0, 5.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
24,"[91.0, 33.0, 17.0, 5.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
24,"[91.0, 35.0, 18.0, 5.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
24,"[91.0, 35.0, 18.0, 5.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
25,"[90.0, 43.0, 14.0, 8.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
25,"[90.0, 43.0, 14.0, 8.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
25,"[90.0, 43.0, 14.0, 8.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
25,"[90.0, 43.0, 14.0, 8.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
26,"[87.0, 40.0, 15.0, 8.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
26,"[87.0, 40.0, 15.0, 8.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
26,"[87.0, 40.0, 16.0, 8.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
26,"[87.0, 40.0, 16.0, 8.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
27,"[92.0, 36.0, 19.0, 8.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
27,"[92.0, 37.0, 19.0, 8.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
27,"[92.0, 38.0, 19.0, 8.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
27,"[91.0, 38.0, 19.0, 8.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
28,"[92.0, 43.0, 7.0, 6.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
28,"[92.0, 43.0, 7.0, 6.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
28,"[92.0, 44.0, 7.0, 5.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
28,"[92.0, 44.0, 7.0, 6.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
29,"[91.0, 43.0, 13.0, 7.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
29,"[91.0, 43.0, 13.0, 7.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
29,"[91.0, 43.0, 13.0, 7.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
29,"[91.0, 44.0, 14.0, 7.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
30,"[91.0, 41.0, 17.0, 10.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
30,"[92.0, 42.0, 17.0, 10.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
30,"[92.0, 42.0, 18.0, 10.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
30,"[91.0, 42.0, 18.0, 10.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
31,"[92.0, 48.0, 10.0, 9.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
31,"[92.0, 48.0, 10.0, 9.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
31,"[92.0, 48.0, 10.0, 9.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
31,"[92.0, 50.0, 10.0, 9.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
32,"[89.0, 47.0, 13.0, 11.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
32,"[90.0, 47.0, 13.0, 11.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
32,"[90.0, 47.0, 13.0, 11.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
32,"[89.0, 47.0, 13.0, 11.0, 0, 0, 0, 0, 0, 0]",3,4,0.0001,64
33,"[94.0, 56.0, 11.0, 13.0, 0, 0, 0, 0, 0, 0]",0,4,0.0001,64
33,"[94.0, 56.0, 11.0, 13.0, 0, 0, 0, 0, 0, 0]",1,4,0.0001,64
33,"[94.0, 56.0, 10.0, 13.0, 0, 0, 0, 0, 0, 0]",2,4,0.0001,64
