Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[33.0, 64.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
1,"[36.0, 63.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
1,"[38.0, 64.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
2,"[29.0, 64.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
2,"[32.0, 64.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
2,"[34.0, 68.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
3,"[35.0, 65.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
3,"[37.0, 65.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
3,"[37.0, 65.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
4,"[38.0, 68.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
4,"[44.0, 69.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
4,"[45.0, 70.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
5,"[45.0, 63.0, 16.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
5,"[47.0, 62.0, 16.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
5,"[47.0, 62.0, 16.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
6,"[52.0, 65.0, 6.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
6,"[52.0, 65.0, 6.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
6,"[52.0, 65.0, 6.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
7,"[53.0, 74.0, 11.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
7,"[55.0, 74.0, 11.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
7,"[56.0, 74.0, 11.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
8,"[76.0, 72.0, 10.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
8,"[78.0, 72.0, 10.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
8,"[78.0, 74.0, 11.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
9,"[70.0, 68.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
9,"[73.0, 68.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
9,"[73.0, 69.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
10,"[81.0, 71.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
10,"[83.0, 71.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
10,"[83.0, 72.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
11,"[79.0, 62.0, 15.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
11,"[80.0, 62.0, 15.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
11,"[80.0, 64.0, 16.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
12,"[80.0, 64.0, 14.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
12,"[80.0, 63.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
12,"[81.0, 64.0, 14.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
13,"[91.0, 62.0, 16.0, 0, 0, 0, 0, 0, 0, 0]",0,3,0.0001,128
13,"[93.0, 62.0, 15.0, 0, 0, 0, 0, 0, 0, 0]",1,3,0.0001,128
13,"[93.0, 62.0, 17.0, 0, 0, 0, 0, 0, 0, 0]",2,3,0.0001,128
