Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[33.0, 5.0, 85.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
1,"[35.0, 5.0, 85.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
1,"[35.0, 5.0, 85.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
2,"[25.0, 2.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
2,"[25.0, 2.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
2,"[25.0, 2.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
3,"[27.0, 4.0, 71.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
3,"[27.0, 4.0, 71.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
3,"[27.0, 4.0, 71.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
4,"[30.0, 6.0, 75.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
4,"[30.0, 6.0, 75.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
4,"[30.0, 6.0, 75.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
5,"[25.0, 3.0, 81.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
5,"[26.0, 3.0, 81.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
5,"[26.0, 3.0, 81.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
6,"[31.0, 6.0, 73.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
6,"[31.0, 6.0, 73.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
6,"[31.0, 6.0, 73.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
7,"[36.0, 4.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
7,"[36.0, 4.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
7,"[36.0, 4.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
8,"[34.0, 5.0, 75.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
8,"[34.0, 5.0, 75.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
8,"[34.0, 5.0, 75.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
9,"[38.0, 4.0, 73.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
9,"[38.0, 4.0, 73.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
9,"[38.0, 4.0, 73.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
10,"[30.0, 4.0, 70.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
10,"[30.0, 4.0, 69.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
10,"[30.0, 4.0, 69.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
11,"[33.0, 3.0, 76.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
11,"[33.0, 3.0, 76.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
11,"[33.0, 3.0, 76.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
12,"[39.0, 7.0, 70.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
12,"[39.0, 7.0, 70.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
12,"[39.0, 7.0, 71.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
13,"[37.0, 5.0, 78.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
13,"[37.0, 5.0, 78.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
13,"[37.0, 5.0, 78.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
14,"[29.0, 5.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
14,"[29.0, 5.0, 83.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
14,"[29.0, 5.0, 84.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
15,"[37.0, 10.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
15,"[37.0, 12.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
15,"[37.0, 12.0, 82.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
16,"[39.0, 4.0, 77.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
16,"[39.0, 4.0, 76.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
16,"[39.0, 4.0, 76.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
17,"[31.0, 6.0, 64.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
17,"[31.0, 6.0, 64.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
17,"[31.0, 6.0, 64.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
18,"[35.0, 5.0, 72.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
18,"[35.0, 5.0, 72.0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,128
18,"[35.0, 5.0, 72.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,128
19,"[34.0, 8.0, 74.0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,128
