Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[84.0, 0.0, 15.0, 0.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.001,128
1,"[99.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.001,128
1,"[100.0, 5.0, 2.0, 0.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.001,128
1,"[100.0, 10.0, 6.0, 0.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.001,128
1,"[100.0, 10.0, 10.0, 0.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.001,128
2,"[99.0, 8.0, 9.0, 0.0, 1.0, 0, 0, 0, 0, 0]",0,5,0.001,128
2,"[100.0, 25.0, 8.0, 0.0, 1.0, 0, 0, 0, 0, 0]",1,5,0.001,128
2,"[100.0, 32.0, 10.0, 0.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.001,128
2,"[100.0, 37.0, 13.0, 0.0, 1.0, 0, 0, 0, 0, 0]",3,5,0.001,128
2,"[98.0, 41.0, 15.0, 0.0, 1.0, 0, 0, 0, 0, 0]",4,5,0.001,128
3,"[99.0, 38.0, 13.0, 0.0, 1.0, 0, 0, 0, 0, 0]",0,5,0.001,128
3,"[100.0, 43.0, 6.0, 0.0, 1.0, 0, 0, 0, 0, 0]",1,5,0.001,128
3,"[100.0, 50.0, 9.0, 0.0, 1.0, 0, 0, 0, 0, 0]",2,5,0.001,128
3,"[99.0, 51.0, 13.0, 0.0, 1.0, 0, 0, 0, 0, 0]",3,5,0.001,128
3,"[97.0, 49.0, 19.0, 7.0, 2.0, 0, 0, 0, 0, 0]",4,5,0.001,128
4,"[97.0, 55.0, 12.0, 8.0, 6.0, 0, 0, 0, 0, 0]",0,5,0.001,128
4,"[98.0, 56.0, 11.0, 4.0, 6.0, 0, 0, 0, 0, 0]",1,5,0.001,128
4,"[99.0, 60.0, 12.0, 1.0, 4.0, 0, 0, 0, 0, 0]",2,5,0.001,128
4,"[96.0, 62.0, 20.0, 7.0, 2.0, 0, 0, 0, 0, 0]",3,5,0.001,128
4,"[81.0, 62.0, 22.0, 24.0, 6.0, 0, 0, 0, 0, 0]",4,5,0.001,128
5,"[90.0, 41.0, 24.0, 15.0, 11.0, 0, 0, 0, 0, 0]",0,5,0.001,128
5,"[97.0, 48.0, 19.0, 4.0, 11.0, 0, 0, 0, 0, 0]",1,5,0.001,128
5,"[98.0, 51.0, 19.0, 1.0, 7.0, 0, 0, 0, 0, 0]",2,5,0.001,128
5,"[93.0, 52.0, 23.0, 10.0, 6.0, 0, 0, 0, 0, 0]",3,5,0.001,128
5,"[81.0, 48.0, 25.0, 26.0, 11.0, 0, 0, 0, 0, 0]",4,5,0.001,128
6,"[88.0, 60.0, 24.0, 18.0, 26.0, 0, 0, 0, 0, 0]",0,5,0.001,128
6,"[94.0, 62.0, 19.0, 12.0, 25.0, 0, 0, 0, 0, 0]",1,5,0.001,128
6,"[97.0, 68.0, 20.0, 7.0, 16.0, 0, 0, 0, 0, 0]",2,5,0.001,128
6,"[91.0, 69.0, 23.0, 14.0, 15.0, 0, 0, 0, 0, 0]",3,5,0.001,128
6,"[78.0, 64.0, 24.0, 35.0, 26.0, 0, 0, 0, 0, 0]",4,5,0.001,128
7,"[85.0, 31.0, 20.0, 24.0, 50.0, 0, 0, 0, 0, 0]",0,5,0.001,128
7,"[98.0, 38.0, 19.0, 8.0, 43.0, 0, 0, 0, 0, 0]",1,5,0.001,128
7,"[100.0, 56.0, 20.0, 5.0, 32.0, 0, 0, 0, 0, 0]",2,5,0.001,128
7,"[98.0, 62.0, 24.0, 8.0, 25.0, 0, 0, 0, 0, 0]",3,5,0.001,128
7,"[85.0, 46.0, 23.0, 24.0, 38.0, 0, 0, 0, 0, 0]",4,5,0.001,128
8,"[94.0, 22.0, 22.0, 24.0, 49.0, 0, 0, 0, 0, 0]",0,5,0.001,128
8,"[99.0, 31.0, 18.0, 9.0, 46.0, 0, 0, 0, 0, 0]",1,5,0.001,128
8,"[99.0, 43.0, 24.0, 3.0, 30.0, 0, 0, 0, 0, 0]",2,5,0.001,128
8,"[97.0, 53.0, 30.0, 12.0, 23.0, 0, 0, 0, 0, 0]",3,5,0.001,128
8,"[90.0, 35.0, 27.0, 38.0, 36.0, 0, 0, 0, 0, 0]",4,5,0.001,128
9,"[88.0, 31.0, 29.0, 31.0, 58.0, 0, 0, 0, 0, 0]",0,5,0.001,128
9,"[93.0, 42.0, 23.0, 14.0, 55.0, 0, 0, 0, 0, 0]",1,5,0.001,128
9,"[94.0, 53.0, 27.0, 9.0, 45.0, 0, 0, 0, 0, 0]",2,5,0.001,128
9,"[93.0, 61.0, 31.0, 18.0, 39.0, 0, 0, 0, 0, 0]",3,5,0.001,128
9,"[87.0, 51.0, 31.0, 40.0, 47.0, 0, 0, 0, 0, 0]",4,5,0.001,128
10,"[93.0, 25.0, 28.0, 24.0, 64.0, 0, 0, 0, 0, 0]",0,5,0.001,128
10,"[97.0, 31.0, 21.0, 8.0, 61.0, 0, 0, 0, 0, 0]",1,5,0.001,128
10,"[98.0, 44.0, 25.0, 3.0, 49.0, 0, 0, 0, 0, 0]",2,5,0.001,128
10,"[96.0, 53.0, 31.0, 14.0, 44.0, 0, 0, 0, 0, 0]",3,5,0.001,128
10,"[92.0, 37.0, 31.0, 38.0, 54.0, 0, 0, 0, 0, 0]",4,5,0.001,128
11,"[95.0, 18.0, 27.0, 20.0, 65.0, 0, 0, 0, 0, 0]",0,5,0.001,128
11,"[98.0, 23.0, 23.0, 7.0, 63.0, 0, 0, 0, 0, 0]",1,5,0.001,128
11,"[98.0, 32.0, 26.0, 3.0, 55.0, 0, 0, 0, 0, 0]",2,5,0.001,128
11,"[97.0, 43.0, 30.0, 10.0, 49.0, 0, 0, 0, 0, 0]",3,5,0.001,128
11,"[85.0, 28.0, 32.0, 30.0, 60.0, 0, 0, 0, 0, 0]",4,5,0.001,128
12,"[95.0, 16.0, 36.0, 26.0, 73.0, 0, 0, 0, 0, 0]",0,5,0.001,128
12,"[97.0, 21.0, 33.0, 11.0, 68.0, 0, 0, 0, 0, 0]",1,5,0.001,128
12,"[98.0, 38.0, 36.0, 8.0, 57.0, 0, 0, 0, 0, 0]",2,5,0.001,128
12,"[95.0, 43.0, 41.0, 11.0, 45.0, 0, 0, 0, 0, 0]",3,5,0.001,128
12,"[91.0, 31.0, 41.0, 35.0, 58.0, 0, 0, 0, 0, 0]",4,5,0.001,128
13,"[94.0, 11.0, 23.0, 29.0, 68.0, 0, 0, 0, 0, 0]",0,5,0.001,128
13,"[99.0, 22.0, 21.0, 10.0, 65.0, 0, 0, 0, 0, 0]",1,5,0.001,128
13,"[99.0, 36.0, 24.0, 6.0, 53.0, 0, 0, 0, 0, 0]",2,5,0.001,128
