Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[42.0, 0.0, 1.0, 0.0, 52.0, 5.0, 30.0, 0.0, 16.0, 0]",0,9,0.0001,512
1,"[50.0, 2.0, 1.0, 0.0, 51.0, 4.0, 31.0, 0.0, 15.0, 0]",1,9,0.0001,512
1,"[55.0, 6.0, 4.0, 0.0, 46.0, 4.0, 31.0, 0.0, 14.0, 0]",2,9,0.0001,512
1,"[53.0, 6.0, 6.0, 0.0, 45.0, 4.0, 28.0, 0.0, 12.0, 0]",3,9,0.0001,512
1,"[50.0, 6.0, 7.0, 2.0, 65.0, 1.0, 14.0, 0.0, 5.0, 0]",4,9,0.0001,512
1,"[48.0, 4.0, 6.0, 2.0, 76.0, 4.0, 10.0, 0.0, 5.0, 0]",5,9,0.0001,512
1,"[48.0, 4.0, 5.0, 2.0, 66.0, 5.0, 26.0, 0.0, 2.0, 0]",6,9,0.0001,512
1,"[50.0, 4.0, 4.0, 2.0, 57.0, 6.0, 42.0, 0.0, 1.0, 0]",7,9,0.0001,512
1,"[51.0, 2.0, 4.0, 2.0, 49.0, 7.0, 46.0, 0.0, 4.0, 0]",8,9,0.0001,512
2,"[80.0, 2.0, 1.0, 1.0, 52.0, 8.0, 37.0, 0.0, 9.0, 0]",0,9,0.0001,512
2,"[89.0, 6.0, 1.0, 0.0, 48.0, 6.0, 36.0, 0.0, 11.0, 0]",1,9,0.0001,512
2,"[89.0, 7.0, 3.0, 0.0, 43.0, 4.0, 36.0, 0.0, 10.0, 0]",2,9,0.0001,512
2,"[87.0, 8.0, 7.0, 2.0, 40.0, 4.0, 36.0, 0.0, 11.0, 0]",3,9,0.0001,512
2,"[78.0, 6.0, 5.0, 4.0, 62.0, 4.0, 25.0, 0.0, 8.0, 0]",4,9,0.0001,512
2,"[78.0, 5.0, 1.0, 5.0, 70.0, 7.0, 18.0, 0.0, 6.0, 0]",5,9,0.0001,512
2,"[79.0, 4.0, 1.0, 4.0, 55.0, 9.0, 45.0, 0.0, 3.0, 0]",6,9,0.0001,512
2,"[80.0, 3.0, 1.0, 4.0, 47.0, 9.0, 64.0, 0.0, 3.0, 0]",7,9,0.0001,512
2,"[80.0, 2.0, 1.0, 4.0, 41.0, 10.0, 67.0, 0.0, 7.0, 0]",8,9,0.0001,512
3,"[90.0, 4.0, 3.0, 1.0, 34.0, 6.0, 70.0, 0.0, 9.0, 0]",0,9,0.0001,512
3,"[93.0, 6.0, 2.0, 0.0, 30.0, 4.0, 69.0, 0.0, 11.0, 0]",1,9,0.0001,512
3,"[93.0, 11.0, 7.0, 0.0, 26.0, 2.0, 65.0, 0.0, 9.0, 0]",2,9,0.0001,512
3,"[90.0, 12.0, 13.0, 1.0, 24.0, 2.0, 63.0, 0.0, 7.0, 0]",3,9,0.0001,512
3,"[85.0, 13.0, 11.0, 7.0, 38.0, 0.0, 51.0, 0.0, 4.0, 0]",4,9,0.0001,512
3,"[82.0, 8.0, 10.0, 9.0, 50.0, 3.0, 41.0, 0.0, 4.0, 0]",5,9,0.0001,512
3,"[83.0, 6.0, 9.0, 9.0, 43.0, 7.0, 72.0, 0.0, 3.0, 0]",6,9,0.0001,512
3,"[83.0, 5.0, 8.0, 9.0, 29.0, 8.0, 80.0, 0.0, 0.0, 0]",7,9,0.0001,512
3,"[82.0, 5.0, 8.0, 9.0, 26.0, 8.0, 80.0, 0.0, 5.0, 0]",8,9,0.0001,512
4,"[97.0, 2.0, 2.0, 2.0, 25.0, 3.0, 78.0, 0.0, 9.0, 0]",0,9,0.0001,512
4,"[98.0, 6.0, 2.0, 1.0, 23.0, 3.0, 77.0, 0.0, 9.0, 0]",1,9,0.0001,512
4,"[98.0, 12.0, 2.0, 1.0, 21.0, 3.0, 75.0, 0.0, 11.0, 0]",2,9,0.0001,512
4,"[96.0, 12.0, 8.0, 3.0, 20.0, 2.0, 70.0, 0.0, 11.0, 0]",3,9,0.0001,512
4,"[96.0, 8.0, 5.0, 6.0, 29.0, 1.0, 67.0, 0.0, 9.0, 0]",4,9,0.0001,512
4,"[94.0, 4.0, 4.0, 6.0, 47.0, 3.0, 56.0, 0.0, 8.0, 0]",5,9,0.0001,512
4,"[95.0, 3.0, 4.0, 5.0, 28.0, 5.0, 83.0, 0.0, 6.0, 0]",6,9,0.0001,512
4,"[95.0, 3.0, 4.0, 5.0, 25.0, 5.0, 87.0, 0.0, 3.0, 0]",7,9,0.0001,512
4,"[95.0, 3.0, 4.0, 6.0, 24.0, 6.0, 84.0, 0.0, 6.0, 0]",8,9,0.0001,512
5,"[98.0, 2.0, 3.0, 2.0, 19.0, 7.0, 81.0, 1.0, 12.0, 0]",0,9,0.0001,512
5,"[98.0, 4.0, 3.0, 1.0, 18.0, 7.0, 80.0, 1.0, 12.0, 0]",1,9,0.0001,512
5,"[98.0, 8.0, 5.0, 1.0, 18.0, 7.0, 77.0, 0.0, 12.0, 0]",2,9,0.0001,512
5,"[96.0, 9.0, 15.0, 2.0, 16.0, 6.0, 78.0, 0.0, 12.0, 0]",3,9,0.0001,512
5,"[91.0, 6.0, 12.0, 2.0, 23.0, 5.0, 75.0, 1.0, 13.0, 0]",4,9,0.0001,512
5,"[88.0, 4.0, 8.0, 3.0, 30.0, 8.0, 69.0, 1.0, 12.0, 0]",5,9,0.0001,512
5,"[89.0, 2.0, 4.0, 3.0, 20.0, 10.0, 82.0, 1.0, 4.0, 0]",6,9,0.0001,512
5,"[89.0, 2.0, 4.0, 4.0, 18.0, 10.0, 89.0, 1.0, 1.0, 0]",7,9,0.0001,512
5,"[90.0, 2.0, 3.0, 4.0, 18.0, 9.0, 90.0, 2.0, 6.0, 0]",8,9,0.0001,512
6,"[99.0, 0.0, 5.0, 5.0, 12.0, 9.0, 91.0, 2.0, 10.0, 0]",0,9,0.0001,512
6,"[99.0, 3.0, 4.0, 2.0, 12.0, 7.0, 89.0, 0.0, 10.0, 0]",1,9,0.0001,512
6,"[100.0, 6.0, 6.0, 2.0, 12.0, 6.0, 88.0, 0.0, 10.0, 0]",2,9,0.0001,512
6,"[99.0, 7.0, 9.0, 6.0, 12.0, 5.0, 87.0, 0.0, 10.0, 0]",3,9,0.0001,512
6,"[97.0, 5.0, 7.0, 15.0, 20.0, 6.0, 85.0, 0.0, 10.0, 0]",4,9,0.0001,512
6,"[96.0, 3.0, 6.0, 16.0, 25.0, 10.0, 82.0, 0.0, 8.0, 0]",5,9,0.0001,512
6,"[96.0, 2.0, 6.0, 16.0, 16.0, 13.0, 92.0, 0.0, 5.0, 0]",6,9,0.0001,512
6,"[96.0, 1.0, 6.0, 16.0, 10.0, 12.0, 95.0, 1.0, 1.0, 0]",7,9,0.0001,512
6,"[97.0, 0.0, 6.0, 17.0, 9.0, 12.0, 95.0, 3.0, 8.0, 0]",8,9,0.0001,512
7,"[94.0, 1.0, 2.0, 3.0, 13.0, 7.0, 91.0, 0.0, 15.0, 0]",0,9,0.0001,512
7,"[96.0, 3.0, 1.0, 1.0, 12.0, 6.0, 91.0, 0.0, 17.0, 0]",1,9,0.0001,512
7,"[96.0, 7.0, 3.0, 1.0, 10.0, 4.0, 89.0, 0.0, 17.0, 0]",2,9,0.0001,512
7,"[93.0, 9.0, 8.0, 5.0, 9.0, 4.0, 89.0, 0.0, 17.0, 0]",3,9,0.0001,512
7,"[92.0, 7.0, 6.0, 11.0, 17.0, 2.0, 85.0, 0.0, 16.0, 0]",4,9,0.0001,512
7,"[87.0, 4.0, 6.0, 11.0, 24.0, 7.0, 82.0, 0.0, 14.0, 0]",5,9,0.0001,512
7,"[87.0, 4.0, 5.0, 11.0, 19.0, 8.0, 92.0, 0.0, 4.0, 0]",6,9,0.0001,512
7,"[87.0, 2.0, 5.0, 13.0, 12.0, 9.0, 94.0, 0.0, 1.0, 0]",7,9,0.0001,512
7,"[87.0, 2.0, 4.0, 13.0, 11.0, 8.0, 93.0, 2.0, 5.0, 0]",8,9,0.0001,512
8,"[98.0, 1.0, 4.0, 0.0, 9.0, 6.0, 95.0, 0.0, 9.0, 0]",0,9,0.0001,512
8,"[99.0, 4.0, 3.0, 0.0, 8.0, 5.0, 93.0, 0.0, 9.0, 0]",1,9,0.0001,512
8,"[99.0, 8.0, 9.0, 0.0, 7.0, 5.0, 93.0, 0.0, 9.0, 0]",2,9,0.0001,512
