Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[97.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0]",0,9,0.001,256
1,"[100.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0]",1,9,0.001,256
1,"[100.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]",2,9,0.001,256
1,"[100.0, 21.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]",3,9,0.001,256
1,"[100.0, 28.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]",4,9,0.001,256
1,"[94.0, 29.0, 15.0, 12.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0]",5,9,0.001,256
1,"[79.0, 28.0, 14.0, 18.0, 9.0, 2.0, 0.0, 0.0, 0.0, 0]",6,9,0.001,256
1,"[71.0, 23.0, 12.0, 26.0, 17.0, 10.0, 0.0, 0.0, 0.0, 0]",7,9,0.001,256
1,"[61.0, 21.0, 9.0, 32.0, 18.0, 14.0, 8.0, 0.0, 0.0, 0]",8,9,0.001,256
2,"[100.0, 15.0, 3.0, 0.0, 31.0, 4.0, 15.0, 0.0, 0.0, 0]",0,9,0.001,256
2,"[100.0, 35.0, 1.0, 0.0, 14.0, 2.0, 11.0, 0.0, 2.0, 0]",1,9,0.001,256
2,"[100.0, 58.0, 3.0, 0.0, 3.0, 0.0, 5.0, 0.0, 2.0, 0]",2,9,0.001,256
2,"[100.0, 66.0, 7.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0]",3,9,0.001,256
2,"[91.0, 55.0, 11.0, 21.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0]",4,9,0.001,256
2,"[40.0, 37.0, 12.0, 58.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0]",5,9,0.001,256
2,"[19.0, 16.0, 5.0, 69.0, 46.0, 7.0, 11.0, 0.0, 0.0, 0]",6,9,0.001,256
2,"[13.0, 3.0, 3.0, 76.0, 23.0, 15.0, 80.0, 0.0, 0.0, 0]",7,9,0.001,256
2,"[10.0, 1.0, 2.0, 75.0, 14.0, 19.0, 89.0, 0.0, 0.0, 0]",8,9,0.001,256
3,"[98.0, 2.0, 0.0, 1.0, 18.0, 7.0, 89.0, 3.0, 4.0, 0]",0,9,0.001,256
3,"[100.0, 10.0, 0.0, 0.0, 7.0, 3.0, 84.0, 0.0, 15.0, 0]",1,9,0.001,256
3,"[100.0, 29.0, 0.0, 0.0, 4.0, 0.0, 63.0, 0.0, 13.0, 0]",2,9,0.001,256
3,"[100.0, 39.0, 7.0, 0.0, 3.0, 0.0, 48.0, 0.0, 12.0, 0]",3,9,0.001,256
3,"[89.0, 37.0, 12.0, 24.0, 18.0, 0.0, 44.0, 0.0, 11.0, 0]",4,9,0.001,256
3,"[30.0, 25.0, 8.0, 78.0, 51.0, 2.0, 30.0, 0.0, 8.0, 0]",5,9,0.001,256
3,"[16.0, 7.0, 5.0, 84.0, 31.0, 14.0, 83.0, 0.0, 0.0, 0]",6,9,0.001,256
3,"[9.0, 1.0, 2.0, 84.0, 12.0, 17.0, 98.0, 1.0, 0.0, 0]",7,9,0.001,256
3,"[8.0, 0.0, 1.0, 81.0, 8.0, 16.0, 98.0, 14.0, 0.0, 0]",8,9,0.001,256
4,"[95.0, 1.0, 0.0, 2.0, 3.0, 9.0, 97.0, 13.0, 15.0, 0]",0,9,0.001,256
4,"[99.0, 6.0, 0.0, 0.0, 0.0, 1.0, 89.0, 3.0, 31.0, 0]",1,9,0.001,256
4,"[99.0, 22.0, 2.0, 0.0, 1.0, 1.0, 81.0, 2.0, 34.0, 0]",2,9,0.001,256
4,"[97.0, 27.0, 18.0, 0.0, 1.0, 0.0, 77.0, 0.0, 37.0, 0]",3,9,0.001,256
4,"[82.0, 26.0, 28.0, 35.0, 5.0, 0.0, 74.0, 0.0, 35.0, 0]",4,9,0.001,256
4,"[15.0, 19.0, 27.0, 88.0, 30.0, 3.0, 70.0, 0.0, 31.0, 0]",5,9,0.001,256
4,"[6.0, 5.0, 20.0, 93.0, 19.0, 14.0, 96.0, 0.0, 1.0, 0]",6,9,0.001,256
4,"[4.0, 1.0, 12.0, 93.0, 9.0, 19.0, 98.0, 0.0, 0.0, 0]",7,9,0.001,256
4,"[4.0, 1.0, 1.0, 91.0, 5.0, 18.0, 98.0, 19.0, 0.0, 0]",8,9,0.001,256
5,"[98.0, 1.0, 5.0, 2.0, 4.0, 16.0, 95.0, 18.0, 16.0, 0]",0,9,0.001,256
5,"[99.0, 8.0, 2.0, 0.0, 3.0, 5.0, 85.0, 7.0, 43.0, 0]",1,9,0.001,256
5,"[100.0, 21.0, 12.0, 0.0, 0.0, 3.0, 79.0, 5.0, 48.0, 0]",2,9,0.001,256
5,"[99.0, 25.0, 24.0, 0.0, 0.0, 0.0, 77.0, 0.0, 48.0, 0]",3,9,0.001,256
5,"[91.0, 24.0, 30.0, 33.0, 1.0, 0.0, 74.0, 0.0, 47.0, 0]",4,9,0.001,256
5,"[15.0, 12.0, 26.0, 84.0, 31.0, 4.0, 71.0, 0.0, 40.0, 0]",5,9,0.001,256
5,"[1.0, 4.0, 18.0, 90.0, 24.0, 23.0, 92.0, 0.0, 4.0, 0]",6,9,0.001,256
5,"[0.0, 1.0, 16.0, 89.0, 12.0, 27.0, 97.0, 1.0, 1.0, 0]",7,9,0.001,256
5,"[0.0, 0.0, 8.0, 82.0, 7.0, 24.0, 97.0, 21.0, 4.0, 0]",8,9,0.001,256
6,"[98.0, 1.0, 0.0, 1.0, 5.0, 21.0, 96.0, 22.0, 24.0, 0]",0,9,0.001,256
6,"[100.0, 4.0, 0.0, 0.0, 3.0, 16.0, 87.0, 13.0, 42.0, 0]",1,9,0.001,256
6,"[100.0, 22.0, 12.0, 0.0, 0.0, 8.0, 79.0, 6.0, 51.0, 0]",2,9,0.001,256
6,"[100.0, 24.0, 32.0, 1.0, 0.0, 3.0, 75.0, 2.0, 50.0, 0]",3,9,0.001,256
6,"[98.0, 19.0, 40.0, 24.0, 3.0, 1.0, 72.0, 0.0, 48.0, 0]",4,9,0.001,256
6,"[45.0, 10.0, 37.0, 74.0, 26.0, 10.0, 70.0, 0.0, 44.0, 0]",5,9,0.001,256
6,"[17.0, 3.0, 23.0, 85.0, 25.0, 24.0, 94.0, 0.0, 7.0, 0]",6,9,0.001,256
6,"[11.0, 1.0, 13.0, 85.0, 8.0, 27.0, 96.0, 3.0, 0.0, 0]",7,9,0.001,256
6,"[7.0, 1.0, 4.0, 79.0, 7.0, 25.0, 97.0, 26.0, 3.0, 0]",8,9,0.001,256
7,"[98.0, 0.0, 4.0, 5.0, 5.0, 25.0, 97.0, 26.0, 30.0, 0]",0,9,0.001,256
7,"[100.0, 5.0, 3.0, 0.0, 1.0, 22.0, 85.0, 13.0, 51.0, 0]",1,9,0.001,256
7,"[100.0, 15.0, 16.0, 0.0, 0.0, 10.0, 74.0, 6.0, 62.0, 0]",2,9,0.001,256
7,"[99.0, 20.0, 31.0, 1.0, 0.0, 5.0, 69.0, 1.0, 64.0, 0]",3,9,0.001,256
7,"[90.0, 16.0, 33.0, 38.0, 2.0, 2.0, 67.0, 1.0, 60.0, 0]",4,9,0.001,256
7,"[28.0, 9.0, 28.0, 89.0, 30.0, 10.0, 63.0, 0.0, 54.0, 0]",5,9,0.001,256
7,"[6.0, 1.0, 20.0, 94.0, 25.0, 24.0, 96.0, 0.0, 13.0, 0]",6,9,0.001,256
7,"[3.0, 0.0, 15.0, 94.0, 18.0, 36.0, 98.0, 6.0, 2.0, 0]",7,9,0.001,256
7,"[2.0, 0.0, 7.0, 84.0, 10.0, 35.0, 99.0, 31.0, 8.0, 0]",8,9,0.001,256
8,"[88.0, 0.0, 7.0, 10.0, 3.0, 23.0, 97.0, 41.0, 40.0, 0]",0,9,0.001,256
8,"[94.0, 4.0, 5.0, 0.0, 3.0, 20.0, 91.0, 22.0, 59.0, 0]",1,9,0.001,256
8,"[95.0, 19.0, 15.0, 0.0, 1.0, 11.0, 85.0, 15.0, 70.0, 0]",2,9,0.001,256
8,"[95.0, 27.0, 27.0, 1.0, 0.0, 4.0, 82.0, 8.0, 70.0, 0]",3,9,0.001,256
8,"[83.0, 25.0, 36.0, 49.0, 10.0, 3.0, 81.0, 4.0, 67.0, 0]",4,9,0.001,256
8,"[44.0, 7.0, 33.0, 90.0, 37.0, 9.0, 74.0, 2.0, 63.0, 0]",5,9,0.001,256
8,"[15.0, 1.0, 22.0, 93.0, 35.0, 24.0, 96.0, 1.0, 15.0, 0]",6,9,0.001,256
8,"[9.0, 0.0, 12.0, 93.0, 19.0, 27.0, 99.0, 8.0, 2.0, 0]",7,9,0.001,256
8,"[9.0, 0.0, 10.0, 85.0, 9.0, 26.0, 99.0, 40.0, 13.0, 0]",8,9,0.001,256
9,"[93.0, 1.0, 3.0, 9.0, 5.0, 28.0, 95.0, 34.0, 35.0, 0]",0,9,0.001,256
9,"[98.0, 5.0, 3.0, 1.0, 3.0, 27.0, 87.0, 16.0, 58.0, 0]",1,9,0.001,256
9,"[98.0, 25.0, 19.0, 0.0, 1.0, 16.0, 80.0, 10.0, 65.0, 0]",2,9,0.001,256
9,"[98.0, 36.0, 38.0, 3.0, 0.0, 7.0, 74.0, 3.0, 63.0, 0]",3,9,0.001,256
9,"[88.0, 30.0, 42.0, 48.0, 4.0, 3.0, 71.0, 0.0, 61.0, 0]",4,9,0.001,256
9,"[48.0, 12.0, 38.0, 80.0, 32.0, 13.0, 65.0, 0.0, 57.0, 0]",5,9,0.001,256
9,"[18.0, 4.0, 25.0, 92.0, 28.0, 24.0, 94.0, 0.0, 10.0, 0]",6,9,0.001,256
9,"[10.0, 1.0, 19.0, 91.0, 14.0, 31.0, 98.0, 3.0, 3.0, 0]",7,9,0.001,256
9,"[11.0, 0.0, 9.0, 87.0, 10.0, 31.0, 98.0, 31.0, 9.0, 0]",8,9,0.001,256
10,"[93.0, 0.0, 7.0, 10.0, 5.0, 33.0, 95.0, 47.0, 40.0, 0]",0,9,0.001,256
10,"[97.0, 4.0, 5.0, 2.0, 4.0, 29.0, 87.0, 29.0, 54.0, 0]",1,9,0.001,256
10,"[97.0, 18.0, 15.0, 0.0, 1.0, 17.0, 79.0, 23.0, 63.0, 0]",2,9,0.001,256
10,"[97.0, 23.0, 36.0, 3.0, 0.0, 9.0, 74.0, 10.0, 62.0, 0]",3,9,0.001,256
10,"[96.0, 20.0, 39.0, 32.0, 4.0, 8.0, 72.0, 7.0, 60.0, 0]",4,9,0.001,256
10,"[84.0, 5.0, 27.0, 56.0, 32.0, 16.0, 66.0, 3.0, 56.0, 0]",5,9,0.001,256
