Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[13.0, 18.0, 18.0, 2.0, 25.0, 0, 0, 0, 0, 0]",0,5,0.0001,256
1,"[16.0, 22.0, 15.0, 2.0, 23.0, 0, 0, 0, 0, 0]",1,5,0.0001,256
1,"[17.0, 22.0, 17.0, 2.0, 19.0, 0, 0, 0, 0, 0]",2,5,0.0001,256
1,"[17.0, 22.0, 20.0, 2.0, 17.0, 0, 0, 0, 0, 0]",3,5,0.0001,256
1,"[18.0, 21.0, 19.0, 2.0, 21.0, 0, 0, 0, 0, 0]",4,5,0.0001,256
2,"[31.0, 18.0, 18.0, 4.0, 15.0, 0, 0, 0, 0, 0]",0,5,0.0001,256
2,"[35.0, 19.0, 15.0, 3.0, 13.0, 0, 0, 0, 0, 0]",1,5,0.0001,256
2,"[36.0, 21.0, 18.0, 3.0, 13.0, 0, 0, 0, 0, 0]",2,5,0.0001,256
2,"[38.0, 21.0, 19.0, 3.0, 11.0, 0, 0, 0, 0, 0]",3,5,0.0001,256
2,"[37.0, 18.0, 20.0, 6.0, 13.0, 0, 0, 0, 0, 0]",4,5,0.0001,256
3,"[48.0, 13.0, 10.0, 2.0, 26.0, 0, 0, 0, 0, 0]",0,5,0.0001,256
3,"[52.0, 17.0, 8.0, 4.0, 26.0, 0, 0, 0, 0, 0]",1,5,0.0001,256
3,"[53.0, 19.0, 9.0, 2.0, 25.0, 0, 0, 0, 0, 0]",2,5,0.0001,256
3,"[54.0, 20.0, 11.0, 6.0, 24.0, 0, 0, 0, 0, 0]",3,5,0.0001,256
3,"[55.0, 15.0, 12.0, 9.0, 29.0, 0, 0, 0, 0, 0]",4,5,0.0001,256
4,"[59.0, 25.0, 25.0, 8.0, 31.0, 0, 0, 0, 0, 0]",0,5,0.0001,256
4,"[62.0, 26.0, 19.0, 4.0, 30.0, 0, 0, 0, 0, 0]",1,5,0.0001,256
4,"[63.0, 27.0, 19.0, 2.0, 28.0, 0, 0, 0, 0, 0]",2,5,0.0001,256
4,"[61.0, 25.0, 27.0, 6.0, 27.0, 0, 0, 0, 0, 0]",3,5,0.0001,256
4,"[58.0, 25.0, 28.0, 11.0, 29.0, 0, 0, 0, 0, 0]",4,5,0.0001,256
5,"[69.0, 9.0, 25.0, 11.0, 35.0, 0, 0, 0, 0, 0]",0,5,0.0001,256
5,"[75.0, 10.0, 22.0, 7.0, 34.0, 0, 0, 0, 0, 0]",1,5,0.0001,256
5,"[76.0, 11.0, 22.0, 5.0, 33.0, 0, 0, 0, 0, 0]",2,5,0.0001,256
5,"[75.0, 13.0, 26.0, 9.0, 31.0, 0, 0, 0, 0, 0]",3,5,0.0001,256
5,"[71.0, 12.0, 27.0, 12.0, 35.0, 0, 0, 0, 0, 0]",4,5,0.0001,256
6,"[76.0, 19.0, 20.0, 12.0, 38.0, 0, 0, 0, 0, 0]",0,5,0.0001,256
6,"[79.0, 22.0, 15.0, 12.0, 37.0, 0, 0, 0, 0, 0]",1,5,0.0001,256
6,"[79.0, 24.0, 16.0, 9.0, 32.0, 0, 0, 0, 0, 0]",2,5,0.0001,256
6,"[78.0, 23.0, 18.0, 14.0, 29.0, 0, 0, 0, 0, 0]",3,5,0.0001,256
6,"[75.0, 23.0, 18.0, 17.0, 35.0, 0, 0, 0, 0, 0]",4,5,0.0001,256
7,"[79.0, 21.0, 21.0, 15.0, 37.0, 0, 0, 0, 0, 0]",0,5,0.0001,256
7,"[86.0, 23.0, 16.0, 9.0, 37.0, 0, 0, 0, 0, 0]",1,5,0.0001,256
7,"[87.0, 27.0, 18.0, 9.0, 34.0, 0, 0, 0, 0, 0]",2,5,0.0001,256
7,"[85.0, 26.0, 21.0, 11.0, 33.0, 0, 0, 0, 0, 0]",3,5,0.0001,256
7,"[77.0, 25.0, 21.0, 16.0, 36.0, 0, 0, 0, 0, 0]",4,5,0.0001,256
8,"[72.0, 16.0, 15.0, 17.0, 46.0, 0, 0, 0, 0, 0]",0,5,0.0001,256
