Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
1,"[3.0, 57.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
1,"[3.0, 57.0, 18.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
1,"[3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
1,"[3.0, 57.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
1,"[3.0, 57.0, 18.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
1,"[3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
1,"[3.0, 57.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
1,"[3.0, 57.0, 18.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
2,"[4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
2,"[4.0, 66.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
2,"[4.0, 66.0, 14.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
2,"[4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
2,"[4.0, 66.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
2,"[4.0, 66.0, 14.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
2,"[4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
2,"[4.0, 67.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
2,"[4.0, 67.0, 14.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
3,"[4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
3,"[4.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
3,"[4.0, 63.0, 17.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
3,"[4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
3,"[4.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
3,"[4.0, 63.0, 17.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
3,"[4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
3,"[4.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
3,"[4.0, 63.0, 17.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
4,"[2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
4,"[2.0, 67.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
4,"[2.0, 67.0, 18.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
4,"[2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
4,"[2.0, 67.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
4,"[2.0, 67.0, 18.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
4,"[2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
4,"[2.0, 67.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
4,"[2.0, 67.0, 18.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
5,"[3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,256
5,"[3.0, 60.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,256
5,"[3.0, 60.0, 19.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,256
