Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[16.0, 8.0, 35.0, 30.0, 27.0, 0.0, 0.0, 6.0, 0, 0]",0,8,1e-06,128
1,"[16.0, 8.0, 35.0, 30.0, 27.0, 0.0, 0.0, 6.0, 0, 0]",1,8,1e-06,128
1,"[16.0, 8.0, 35.0, 30.0, 27.0, 0.0, 0.0, 6.0, 0, 0]",2,8,1e-06,128
1,"[16.0, 8.0, 35.0, 30.0, 27.0, 0.0, 0.0, 6.0, 0, 0]",3,8,1e-06,128
1,"[16.0, 8.0, 35.0, 30.0, 27.0, 0.0, 0.0, 6.0, 0, 0]",4,8,1e-06,128
1,"[16.0, 8.0, 35.0, 30.0, 27.0, 0.0, 0.0, 6.0, 0, 0]",5,8,1e-06,128
1,"[16.0, 8.0, 35.0, 30.0, 27.0, 0.0, 0.0, 6.0, 0, 0]",6,8,1e-06,128
1,"[16.0, 8.0, 35.0, 30.0, 27.0, 0.0, 0.0, 6.0, 0, 0]",7,8,1e-06,128
2,"[13.0, 15.0, 32.0, 40.0, 30.0, 0.0, 0.0, 5.0, 0, 0]",0,8,1e-06,128
2,"[13.0, 15.0, 32.0, 40.0, 30.0, 0.0, 0.0, 5.0, 0, 0]",1,8,1e-06,128
2,"[13.0, 15.0, 32.0, 40.0, 30.0, 0.0, 0.0, 5.0, 0, 0]",2,8,1e-06,128
2,"[13.0, 15.0, 32.0, 40.0, 30.0, 0.0, 0.0, 5.0, 0, 0]",3,8,1e-06,128
2,"[13.0, 15.0, 32.0, 40.0, 30.0, 0.0, 0.0, 5.0, 0, 0]",4,8,1e-06,128
2,"[13.0, 15.0, 32.0, 40.0, 30.0, 0.0, 0.0, 5.0, 0, 0]",5,8,1e-06,128
2,"[13.0, 15.0, 32.0, 40.0, 30.0, 0.0, 0.0, 5.0, 0, 0]",6,8,1e-06,128
2,"[13.0, 15.0, 32.0, 40.0, 30.0, 0.0, 0.0, 5.0, 0, 0]",7,8,1e-06,128
