Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[90.0, 28.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
1,"[92.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
2,"[84.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
2,"[87.0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
3,"[89.0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
3,"[90.0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
4,"[97.0, 39.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
4,"[97.0, 41.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
5,"[88.0, 36.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
5,"[88.0, 37.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
6,"[92.0, 45.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
6,"[93.0, 45.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
7,"[91.0, 52.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
7,"[92.0, 53.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
8,"[95.0, 47.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
8,"[95.0, 48.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
9,"[98.0, 51.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
9,"[98.0, 51.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
10,"[96.0, 56.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
10,"[97.0, 57.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
11,"[96.0, 56.0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,0.0001,128
11,"[96.0, 58.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0.0001,128
