Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[0.0, 0.0, 1.0, 24.0, 9.0, 7.0, 5.0, 48.0, 0, 0]",0,8,1e-05,128
1,"[0.0, 0.0, 1.0, 24.0, 9.0, 7.0, 5.0, 48.0, 0, 0]",1,8,1e-05,128
1,"[0.0, 0.0, 1.0, 24.0, 9.0, 6.0, 5.0, 48.0, 0, 0]",2,8,1e-05,128
1,"[0.0, 0.0, 1.0, 24.0, 9.0, 6.0, 5.0, 48.0, 0, 0]",3,8,1e-05,128
1,"[0.0, 0.0, 1.0, 24.0, 11.0, 6.0, 5.0, 48.0, 0, 0]",4,8,1e-05,128
1,"[0.0, 0.0, 1.0, 24.0, 11.0, 6.0, 5.0, 48.0, 0, 0]",5,8,1e-05,128
1,"[0.0, 0.0, 1.0, 24.0, 11.0, 6.0, 5.0, 48.0, 0, 0]",6,8,1e-05,128
1,"[0.0, 0.0, 1.0, 24.0, 11.0, 6.0, 5.0, 48.0, 0, 0]",7,8,1e-05,128
2,"[0.0, 0.0, 4.0, 17.0, 10.0, 18.0, 3.0, 47.0, 0, 0]",0,8,1e-05,128
2,"[0.0, 0.0, 4.0, 17.0, 9.0, 18.0, 3.0, 47.0, 0, 0]",1,8,1e-05,128
2,"[0.0, 0.0, 4.0, 17.0, 9.0, 18.0, 3.0, 47.0, 0, 0]",2,8,1e-05,128
2,"[0.0, 0.0, 4.0, 17.0, 9.0, 18.0, 3.0, 47.0, 0, 0]",3,8,1e-05,128
2,"[0.0, 0.0, 4.0, 17.0, 9.0, 18.0, 3.0, 47.0, 0, 0]",4,8,1e-05,128
2,"[0.0, 0.0, 4.0, 18.0, 10.0, 17.0, 3.0, 47.0, 0, 0]",5,8,1e-05,128
2,"[0.0, 0.0, 4.0, 18.0, 10.0, 18.0, 3.0, 47.0, 0, 0]",6,8,1e-05,128
2,"[0.0, 0.0, 4.0, 18.0, 9.0, 18.0, 3.0, 47.0, 0, 0]",7,8,1e-05,128
3,"[0.0, 0.0, 1.0, 24.0, 10.0, 12.0, 3.0, 52.0, 0, 0]",0,8,1e-05,128
3,"[0.0, 0.0, 1.0, 24.0, 10.0, 12.0, 3.0, 52.0, 0, 0]",1,8,1e-05,128
3,"[0.0, 0.0, 1.0, 24.0, 10.0, 12.0, 3.0, 52.0, 0, 0]",2,8,1e-05,128
3,"[0.0, 0.0, 1.0, 24.0, 10.0, 12.0, 3.0, 53.0, 0, 0]",3,8,1e-05,128
3,"[0.0, 0.0, 1.0, 24.0, 10.0, 12.0, 3.0, 53.0, 0, 0]",4,8,1e-05,128
3,"[0.0, 0.0, 1.0, 24.0, 10.0, 12.0, 3.0, 52.0, 0, 0]",5,8,1e-05,128
3,"[0.0, 0.0, 1.0, 24.0, 10.0, 12.0, 3.0, 51.0, 0, 0]",6,8,1e-05,128
3,"[0.0, 0.0, 1.0, 24.0, 10.0, 12.0, 3.0, 52.0, 0, 0]",7,8,1e-05,128
4,"[1.0, 0.0, 1.0, 12.0, 9.0, 12.0, 8.0, 42.0, 0, 0]",0,8,1e-05,128
4,"[1.0, 0.0, 1.0, 12.0, 9.0, 12.0, 8.0, 42.0, 0, 0]",1,8,1e-05,128
4,"[1.0, 0.0, 1.0, 12.0, 9.0, 12.0, 8.0, 42.0, 0, 0]",2,8,1e-05,128
4,"[1.0, 0.0, 1.0, 12.0, 9.0, 12.0, 8.0, 42.0, 0, 0]",3,8,1e-05,128
4,"[1.0, 0.0, 1.0, 12.0, 9.0, 12.0, 7.0, 42.0, 0, 0]",4,8,1e-05,128
4,"[1.0, 0.0, 1.0, 12.0, 9.0, 12.0, 7.0, 41.0, 0, 0]",5,8,1e-05,128
4,"[1.0, 0.0, 1.0, 12.0, 9.0, 12.0, 8.0, 41.0, 0, 0]",6,8,1e-05,128
4,"[1.0, 0.0, 1.0, 12.0, 9.0, 12.0, 8.0, 41.0, 0, 0]",7,8,1e-05,128
5,"[0.0, 1.0, 1.0, 16.0, 10.0, 16.0, 7.0, 39.0, 0, 0]",0,8,1e-05,128
5,"[0.0, 1.0, 1.0, 16.0, 10.0, 16.0, 7.0, 39.0, 0, 0]",1,8,1e-05,128
5,"[0.0, 1.0, 1.0, 16.0, 10.0, 16.0, 7.0, 39.0, 0, 0]",2,8,1e-05,128
5,"[0.0, 1.0, 1.0, 16.0, 10.0, 16.0, 7.0, 39.0, 0, 0]",3,8,1e-05,128
5,"[0.0, 1.0, 1.0, 17.0, 10.0, 16.0, 7.0, 39.0, 0, 0]",4,8,1e-05,128
5,"[0.0, 1.0, 1.0, 17.0, 10.0, 16.0, 7.0, 39.0, 0, 0]",5,8,1e-05,128
5,"[0.0, 1.0, 1.0, 17.0, 11.0, 16.0, 7.0, 38.0, 0, 0]",6,8,1e-05,128
5,"[0.0, 1.0, 1.0, 17.0, 11.0, 16.0, 8.0, 39.0, 0, 0]",7,8,1e-05,128
6,"[0.0, 0.0, 2.0, 15.0, 9.0, 12.0, 6.0, 44.0, 0, 0]",0,8,1e-05,128
6,"[0.0, 0.0, 2.0, 15.0, 9.0, 12.0, 6.0, 44.0, 0, 0]",1,8,1e-05,128
6,"[0.0, 0.0, 2.0, 15.0, 9.0, 12.0, 6.0, 45.0, 0, 0]",2,8,1e-05,128
6,"[0.0, 0.0, 2.0, 15.0, 9.0, 12.0, 6.0, 44.0, 0, 0]",3,8,1e-05,128
6,"[0.0, 0.0, 2.0, 15.0, 9.0, 12.0, 6.0, 44.0, 0, 0]",4,8,1e-05,128
6,"[0.0, 0.0, 2.0, 15.0, 9.0, 12.0, 6.0, 43.0, 0, 0]",5,8,1e-05,128
6,"[0.0, 0.0, 2.0, 15.0, 9.0, 12.0, 6.0, 43.0, 0, 0]",6,8,1e-05,128
6,"[0.0, 0.0, 2.0, 15.0, 9.0, 12.0, 6.0, 43.0, 0, 0]",7,8,1e-05,128
7,"[0.0, 0.0, 1.0, 13.0, 8.0, 19.0, 5.0, 49.0, 0, 0]",0,8,1e-05,128
7,"[0.0, 0.0, 1.0, 13.0, 8.0, 19.0, 5.0, 49.0, 0, 0]",1,8,1e-05,128
7,"[0.0, 0.0, 1.0, 13.0, 8.0, 19.0, 5.0, 49.0, 0, 0]",2,8,1e-05,128
7,"[0.0, 0.0, 1.0, 13.0, 8.0, 19.0, 5.0, 49.0, 0, 0]",3,8,1e-05,128
7,"[0.0, 0.0, 1.0, 13.0, 8.0, 19.0, 5.0, 49.0, 0, 0]",4,8,1e-05,128
7,"[0.0, 0.0, 1.0, 13.0, 8.0, 19.0, 5.0, 49.0, 0, 0]",5,8,1e-05,128
7,"[0.0, 0.0, 1.0, 13.0, 8.0, 19.0, 5.0, 49.0, 0, 0]",6,8,1e-05,128
7,"[0.0, 0.0, 1.0, 13.0, 8.0, 19.0, 5.0, 49.0, 0, 0]",7,8,1e-05,128
8,"[0.0, 0.0, 2.0, 24.0, 7.0, 18.0, 12.0, 44.0, 0, 0]",0,8,1e-05,128
8,"[0.0, 0.0, 2.0, 24.0, 7.0, 18.0, 12.0, 45.0, 0, 0]",1,8,1e-05,128
8,"[0.0, 0.0, 2.0, 24.0, 7.0, 18.0, 12.0, 45.0, 0, 0]",2,8,1e-05,128
8,"[0.0, 0.0, 2.0, 24.0, 7.0, 18.0, 12.0, 45.0, 0, 0]",3,8,1e-05,128
8,"[0.0, 0.0, 2.0, 24.0, 7.0, 18.0, 12.0, 45.0, 0, 0]",4,8,1e-05,128
8,"[0.0, 0.0, 2.0, 24.0, 7.0, 18.0, 12.0, 45.0, 0, 0]",5,8,1e-05,128
8,"[0.0, 0.0, 2.0, 24.0, 7.0, 18.0, 12.0, 44.0, 0, 0]",6,8,1e-05,128
8,"[0.0, 0.0, 2.0, 24.0, 7.0, 18.0, 12.0, 44.0, 0, 0]",7,8,1e-05,128
9,"[1.0, 2.0, 4.0, 21.0, 15.0, 13.0, 12.0, 51.0, 0, 0]",0,8,1e-05,128
9,"[1.0, 2.0, 4.0, 21.0, 15.0, 13.0, 12.0, 52.0, 0, 0]",1,8,1e-05,128
9,"[1.0, 2.0, 4.0, 21.0, 15.0, 13.0, 12.0, 52.0, 0, 0]",2,8,1e-05,128
9,"[1.0, 2.0, 4.0, 21.0, 15.0, 13.0, 12.0, 52.0, 0, 0]",3,8,1e-05,128
9,"[1.0, 2.0, 4.0, 21.0, 15.0, 13.0, 12.0, 52.0, 0, 0]",4,8,1e-05,128
9,"[1.0, 2.0, 4.0, 21.0, 15.0, 13.0, 12.0, 51.0, 0, 0]",5,8,1e-05,128
9,"[1.0, 2.0, 4.0, 21.0, 15.0, 13.0, 12.0, 51.0, 0, 0]",6,8,1e-05,128
9,"[1.0, 2.0, 4.0, 21.0, 15.0, 13.0, 13.0, 51.0, 0, 0]",7,8,1e-05,128
10,"[0.0, 0.0, 4.0, 20.0, 5.0, 22.0, 6.0, 42.0, 0, 0]",0,8,1e-05,128
10,"[0.0, 0.0, 4.0, 20.0, 5.0, 22.0, 6.0, 42.0, 0, 0]",1,8,1e-05,128
10,"[0.0, 0.0, 4.0, 20.0, 5.0, 22.0, 6.0, 42.0, 0, 0]",2,8,1e-05,128
10,"[0.0, 0.0, 4.0, 20.0, 5.0, 22.0, 6.0, 42.0, 0, 0]",3,8,1e-05,128
10,"[0.0, 0.0, 4.0, 20.0, 5.0, 22.0, 6.0, 42.0, 0, 0]",4,8,1e-05,128
10,"[0.0, 0.0, 4.0, 20.0, 5.0, 22.0, 6.0, 42.0, 0, 0]",5,8,1e-05,128
10,"[0.0, 0.0, 4.0, 20.0, 5.0, 22.0, 6.0, 42.0, 0, 0]",6,8,1e-05,128
10,"[0.0, 0.0, 4.0, 20.0, 5.0, 22.0, 6.0, 42.0, 0, 0]",7,8,1e-05,128
11,"[0.0, 0.0, 0.0, 26.0, 9.0, 13.0, 12.0, 48.0, 0, 0]",0,8,1e-05,128
11,"[0.0, 0.0, 0.0, 26.0, 9.0, 13.0, 12.0, 48.0, 0, 0]",1,8,1e-05,128
11,"[0.0, 0.0, 0.0, 26.0, 9.0, 13.0, 12.0, 48.0, 0, 0]",2,8,1e-05,128
11,"[0.0, 0.0, 0.0, 26.0, 9.0, 13.0, 12.0, 48.0, 0, 0]",3,8,1e-05,128
11,"[0.0, 0.0, 0.0, 26.0, 9.0, 13.0, 12.0, 48.0, 0, 0]",4,8,1e-05,128
11,"[0.0, 0.0, 0.0, 26.0, 9.0, 13.0, 12.0, 48.0, 0, 0]",5,8,1e-05,128
