Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[53.0, 38.0, 0.0, 23.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
1,"[54.0, 38.0, 0.0, 22.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
1,"[54.0, 38.0, 0.0, 20.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.0001,128
1,"[55.0, 40.0, 0.0, 21.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.0001,128
1,"[55.0, 39.0, 0.0, 22.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.0001,128
2,"[58.0, 50.0, 2.0, 25.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
2,"[60.0, 51.0, 2.0, 25.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
2,"[62.0, 52.0, 2.0, 24.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.0001,128
2,"[61.0, 53.0, 2.0, 25.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.0001,128
2,"[61.0, 54.0, 2.0, 25.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.0001,128
3,"[51.0, 55.0, 0.0, 25.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
3,"[52.0, 55.0, 0.0, 25.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
3,"[53.0, 57.0, 0.0, 23.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.0001,128
3,"[53.0, 58.0, 0.0, 24.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.0001,128
3,"[52.0, 59.0, 0.0, 26.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.0001,128
4,"[64.0, 53.0, 1.0, 31.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
4,"[64.0, 53.0, 1.0, 30.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
4,"[64.0, 54.0, 1.0, 29.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.0001,128
4,"[64.0, 54.0, 1.0, 30.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.0001,128
4,"[64.0, 54.0, 1.0, 31.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.0001,128
5,"[58.0, 45.0, 2.0, 23.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
5,"[61.0, 46.0, 2.0, 21.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
5,"[62.0, 47.0, 2.0, 20.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.0001,128
5,"[62.0, 47.0, 2.0, 21.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.0001,128
5,"[61.0, 49.0, 2.0, 22.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.0001,128
6,"[65.0, 55.0, 2.0, 24.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
6,"[69.0, 54.0, 2.0, 24.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
6,"[69.0, 55.0, 2.0, 22.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.0001,128
6,"[69.0, 55.0, 2.0, 24.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.0001,128
6,"[67.0, 55.0, 2.0, 24.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.0001,128
7,"[66.0, 50.0, 1.0, 26.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
7,"[68.0, 51.0, 1.0, 24.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
7,"[68.0, 52.0, 1.0, 23.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.0001,128
7,"[69.0, 52.0, 1.0, 23.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.0001,128
7,"[68.0, 52.0, 1.0, 26.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.0001,128
8,"[69.0, 57.0, 3.0, 16.0, 0.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
8,"[71.0, 59.0, 2.0, 16.0, 0.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
8,"[71.0, 59.0, 2.0, 16.0, 0.0, 0, 0, 0, 0, 0]",2,5,0.0001,128
8,"[71.0, 59.0, 2.0, 16.0, 0.0, 0, 0, 0, 0, 0]",3,5,0.0001,128
8,"[69.0, 59.0, 2.0, 16.0, 0.0, 0, 0, 0, 0, 0]",4,5,0.0001,128
9,"[72.0, 50.0, 4.0, 25.0, 2.0, 0, 0, 0, 0, 0]",0,5,0.0001,128
9,"[72.0, 51.0, 4.0, 24.0, 2.0, 0, 0, 0, 0, 0]",1,5,0.0001,128
