Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[34.0, 37.0, 14.0, 39.0, 4.0, 2.0, 11.0, 0, 0, 0]",0,7,1e-05,128
1,"[34.0, 37.0, 14.0, 39.0, 4.0, 1.0, 11.0, 0, 0, 0]",1,7,1e-05,128
1,"[35.0, 38.0, 14.0, 38.0, 4.0, 1.0, 11.0, 0, 0, 0]",2,7,1e-05,128
1,"[35.0, 38.0, 14.0, 39.0, 4.0, 1.0, 11.0, 0, 0, 0]",3,7,1e-05,128
1,"[35.0, 38.0, 14.0, 40.0, 4.0, 1.0, 11.0, 0, 0, 0]",4,7,1e-05,128
1,"[34.0, 38.0, 14.0, 40.0, 4.0, 1.0, 10.0, 0, 0, 0]",5,7,1e-05,128
1,"[34.0, 38.0, 14.0, 40.0, 4.0, 1.0, 11.0, 0, 0, 0]",6,7,1e-05,128
2,"[40.0, 41.0, 14.0, 37.0, 4.0, 2.0, 10.0, 0, 0, 0]",0,7,1e-05,128
2,"[41.0, 41.0, 14.0, 37.0, 4.0, 2.0, 10.0, 0, 0, 0]",1,7,1e-05,128
2,"[41.0, 41.0, 14.0, 36.0, 4.0, 2.0, 10.0, 0, 0, 0]",2,7,1e-05,128
2,"[41.0, 41.0, 14.0, 37.0, 4.0, 2.0, 10.0, 0, 0, 0]",3,7,1e-05,128
2,"[41.0, 41.0, 14.0, 37.0, 4.0, 2.0, 10.0, 0, 0, 0]",4,7,1e-05,128
2,"[41.0, 41.0, 14.0, 37.0, 4.0, 2.0, 10.0, 0, 0, 0]",5,7,1e-05,128
2,"[41.0, 41.0, 14.0, 37.0, 4.0, 2.0, 10.0, 0, 0, 0]",6,7,1e-05,128
3,"[40.0, 39.0, 8.0, 44.0, 2.0, 2.0, 6.0, 0, 0, 0]",0,7,1e-05,128
3,"[40.0, 39.0, 8.0, 44.0, 2.0, 2.0, 7.0, 0, 0, 0]",1,7,1e-05,128
3,"[40.0, 39.0, 8.0, 42.0, 2.0, 2.0, 7.0, 0, 0, 0]",2,7,1e-05,128
3,"[40.0, 39.0, 8.0, 42.0, 2.0, 2.0, 7.0, 0, 0, 0]",3,7,1e-05,128
3,"[40.0, 39.0, 8.0, 44.0, 2.0, 2.0, 8.0, 0, 0, 0]",4,7,1e-05,128
3,"[40.0, 39.0, 8.0, 44.0, 2.0, 2.0, 8.0, 0, 0, 0]",5,7,1e-05,128
3,"[40.0, 39.0, 8.0, 44.0, 2.0, 2.0, 8.0, 0, 0, 0]",6,7,1e-05,128
4,"[32.0, 40.0, 15.0, 36.0, 1.0, 0.0, 9.0, 0, 0, 0]",0,7,1e-05,128
4,"[32.0, 40.0, 15.0, 36.0, 1.0, 0.0, 9.0, 0, 0, 0]",1,7,1e-05,128
