Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[29.0, 13.0, 5.0, 18.0, 14.0, 0.0, 1.0, 1.0, 1.0, 20.0]",0,10,0.001,32
1,"[40.0, 17.0, 3.0, 15.0, 10.0, 0.0, 1.0, 0.0, 1.0, 19.0]",1,10,0.001,32
1,"[46.0, 18.0, 6.0, 13.0, 6.0, 0.0, 1.0, 0.0, 1.0, 14.0]",2,10,0.001,32
1,"[49.0, 19.0, 6.0, 15.0, 5.0, 0.0, 0.0, 0.0, 1.0, 10.0]",3,10,0.001,32
1,"[49.0, 20.0, 6.0, 17.0, 6.0, 0.0, 0.0, 0.0, 1.0, 5.0]",4,10,0.001,32
1,"[51.0, 21.0, 5.0, 18.0, 7.0, 0.0, 0.0, 0.0, 0.0, 4.0]",5,10,0.001,32
1,"[53.0, 22.0, 6.0, 21.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0]",6,10,0.001,32
1,"[55.0, 22.0, 6.0, 21.0, 8.0, 0.0, 0.0, 0.0, 0.0, 3.0]",7,10,0.001,32
1,"[54.0, 22.0, 6.0, 23.0, 8.0, 0.0, 0.0, 0.0, 0.0, 3.0]",8,10,0.001,32
1,"[54.0, 21.0, 6.0, 24.0, 8.0, 0.0, 0.0, 0.0, 0.0, 3.0]",9,10,0.001,32
2,"[71.0, 19.0, 6.0, 29.0, 11.0, 0.0, 2.0, 0.0, 0.0, 1.0]",0,10,0.001,32
2,"[73.0, 20.0, 6.0, 27.0, 10.0, 0.0, 2.0, 0.0, 0.0, 3.0]",1,10,0.001,32
2,"[73.0, 21.0, 7.0, 23.0, 10.0, 0.0, 2.0, 0.0, 1.0, 3.0]",2,10,0.001,32
2,"[74.0, 21.0, 8.0, 22.0, 8.0, 0.0, 2.0, 0.0, 1.0, 3.0]",3,10,0.001,32
2,"[76.0, 22.0, 9.0, 23.0, 10.0, 0.0, 2.0, 0.0, 1.0, 3.0]",4,10,0.001,32
2,"[76.0, 21.0, 9.0, 24.0, 10.0, 0.0, 2.0, 0.0, 1.0, 2.0]",5,10,0.001,32
2,"[76.0, 21.0, 9.0, 24.0, 11.0, 0.0, 3.0, 0.0, 1.0, 2.0]",6,10,0.001,32
2,"[78.0, 21.0, 9.0, 25.0, 13.0, 0.0, 4.0, 0.0, 1.0, 2.0]",7,10,0.001,32
2,"[78.0, 21.0, 9.0, 25.0, 13.0, 0.0, 5.0, 0.0, 1.0, 2.0]",8,10,0.001,32
2,"[78.0, 21.0, 9.0, 26.0, 16.0, 0.0, 6.0, 0.0, 1.0, 4.0]",9,10,0.001,32
3,"[77.0, 23.0, 9.0, 26.0, 9.0, 0.0, 11.0, 0.0, 0.0, 0.0]",0,10,0.001,32
3,"[80.0, 24.0, 9.0, 23.0, 9.0, 0.0, 14.0, 0.0, 0.0, 0.0]",1,10,0.001,32
3,"[82.0, 25.0, 9.0, 22.0, 8.0, 0.0, 16.0, 0.0, 0.0, 0.0]",2,10,0.001,32
3,"[82.0, 27.0, 9.0, 23.0, 8.0, 0.0, 17.0, 0.0, 1.0, 0.0]",3,10,0.001,32
3,"[82.0, 26.0, 9.0, 23.0, 8.0, 0.0, 17.0, 0.0, 1.0, 0.0]",4,10,0.001,32
3,"[82.0, 26.0, 9.0, 25.0, 8.0, 0.0, 17.0, 0.0, 1.0, 0.0]",5,10,0.001,32
3,"[83.0, 26.0, 10.0, 25.0, 9.0, 0.0, 19.0, 0.0, 1.0, 0.0]",6,10,0.001,32
3,"[83.0, 24.0, 10.0, 25.0, 10.0, 0.0, 22.0, 0.0, 1.0, 0.0]",7,10,0.001,32
3,"[83.0, 24.0, 10.0, 25.0, 12.0, 0.0, 24.0, 0.0, 1.0, 0.0]",8,10,0.001,32
3,"[84.0, 24.0, 10.0, 25.0, 13.0, 0.0, 25.0, 0.0, 1.0, 0.0]",9,10,0.001,32
4,"[87.0, 29.0, 9.0, 20.0, 14.0, 1.0, 41.0, 0.0, 0.0, 2.0]",0,10,0.001,32
