Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[20.0, 4.0, 17.0, 4.0, 7.0, 51.0, 0, 0, 0, 0]",0,6,0.001,32
1,"[27.0, 6.0, 17.0, 4.0, 6.0, 49.0, 0, 0, 0, 0]",1,6,0.001,32
1,"[34.0, 8.0, 20.0, 1.0, 5.0, 44.0, 0, 0, 0, 0]",2,6,0.001,32
1,"[37.0, 11.0, 22.0, 2.0, 1.0, 39.0, 0, 0, 0, 0]",3,6,0.001,32
1,"[42.0, 12.0, 24.0, 2.0, 1.0, 36.0, 0, 0, 0, 0]",4,6,0.001,32
1,"[42.0, 13.0, 25.0, 3.0, 1.0, 36.0, 0, 0, 0, 0]",5,6,0.001,32
2,"[59.0, 8.0, 19.0, 0.0, 6.0, 40.0, 0, 0, 0, 0]",0,6,0.001,32
2,"[62.0, 12.0, 19.0, 0.0, 6.0, 39.0, 0, 0, 0, 0]",1,6,0.001,32
2,"[63.0, 15.0, 20.0, 0.0, 6.0, 38.0, 0, 0, 0, 0]",2,6,0.001,32
2,"[65.0, 17.0, 22.0, 0.0, 5.0, 37.0, 0, 0, 0, 0]",3,6,0.001,32
2,"[67.0, 18.0, 23.0, 0.0, 7.0, 36.0, 0, 0, 0, 0]",4,6,0.001,32
2,"[71.0, 19.0, 22.0, 0.0, 7.0, 36.0, 0, 0, 0, 0]",5,6,0.001,32
3,"[60.0, 14.0, 21.0, 0.0, 2.0, 24.0, 0, 0, 0, 0]",0,6,0.001,32
3,"[63.0, 15.0, 18.0, 0.0, 2.0, 24.0, 0, 0, 0, 0]",1,6,0.001,32
3,"[67.0, 15.0, 19.0, 0.0, 2.0, 24.0, 0, 0, 0, 0]",2,6,0.001,32
3,"[70.0, 17.0, 19.0, 0.0, 2.0, 22.0, 0, 0, 0, 0]",3,6,0.001,32
3,"[77.0, 18.0, 20.0, 0.0, 3.0, 22.0, 0, 0, 0, 0]",4,6,0.001,32
3,"[78.0, 18.0, 21.0, 1.0, 3.0, 22.0, 0, 0, 0, 0]",5,6,0.001,32
4,"[75.0, 26.0, 18.0, 4.0, 7.0, 28.0, 0, 0, 0, 0]",0,6,0.001,32
4,"[76.0, 28.0, 17.0, 4.0, 7.0, 27.0, 0, 0, 0, 0]",1,6,0.001,32
4,"[76.0, 29.0, 17.0, 4.0, 7.0, 26.0, 0, 0, 0, 0]",2,6,0.001,32
4,"[76.0, 30.0, 18.0, 4.0, 7.0, 24.0, 0, 0, 0, 0]",3,6,0.001,32
4,"[78.0, 30.0, 18.0, 4.0, 8.0, 22.0, 0, 0, 0, 0]",4,6,0.001,32
4,"[78.0, 30.0, 18.0, 6.0, 8.0, 23.0, 0, 0, 0, 0]",5,6,0.001,32
5,"[85.0, 23.0, 18.0, 4.0, 9.0, 27.0, 0, 0, 0, 0]",0,6,0.001,32
5,"[86.0, 25.0, 18.0, 4.0, 10.0, 25.0, 0, 0, 0, 0]",1,6,0.001,32
5,"[86.0, 27.0, 19.0, 4.0, 10.0, 25.0, 0, 0, 0, 0]",2,6,0.001,32
5,"[87.0, 27.0, 19.0, 4.0, 10.0, 25.0, 0, 0, 0, 0]",3,6,0.001,32
5,"[87.0, 29.0, 19.0, 4.0, 10.0, 25.0, 0, 0, 0, 0]",4,6,0.001,32
5,"[87.0, 30.0, 19.0, 5.0, 12.0, 25.0, 0, 0, 0, 0]",5,6,0.001,32
6,"[86.0, 33.0, 13.0, 3.0, 13.0, 21.0, 0, 0, 0, 0]",0,6,0.001,32
6,"[86.0, 35.0, 11.0, 3.0, 15.0, 20.0, 0, 0, 0, 0]",1,6,0.001,32
6,"[86.0, 36.0, 11.0, 2.0, 14.0, 19.0, 0, 0, 0, 0]",2,6,0.001,32
6,"[85.0, 36.0, 15.0, 2.0, 14.0, 19.0, 0, 0, 0, 0]",3,6,0.001,32
6,"[85.0, 38.0, 14.0, 2.0, 16.0, 17.0, 0, 0, 0, 0]",4,6,0.001,32
6,"[85.0, 37.0, 15.0, 3.0, 16.0, 17.0, 0, 0, 0, 0]",5,6,0.001,32
7,"[90.0, 34.0, 14.0, 9.0, 10.0, 17.0, 0, 0, 0, 0]",0,6,0.001,32
7,"[90.0, 35.0, 12.0, 8.0, 10.0, 16.0, 0, 0, 0, 0]",1,6,0.001,32
7,"[91.0, 36.0, 12.0, 8.0, 10.0, 16.0, 0, 0, 0, 0]",2,6,0.001,32
7,"[90.0, 38.0, 14.0, 9.0, 10.0, 16.0, 0, 0, 0, 0]",3,6,0.001,32
7,"[90.0, 39.0, 14.0, 10.0, 12.0, 16.0, 0, 0, 0, 0]",4,6,0.001,32
7,"[90.0, 38.0, 14.0, 11.0, 14.0, 17.0, 0, 0, 0, 0]",5,6,0.001,32
8,"[85.0, 36.0, 26.0, 8.0, 19.0, 16.0, 0, 0, 0, 0]",0,6,0.001,32
8,"[85.0, 37.0, 25.0, 8.0, 19.0, 16.0, 0, 0, 0, 0]",1,6,0.001,32
8,"[85.0, 39.0, 25.0, 7.0, 19.0, 16.0, 0, 0, 0, 0]",2,6,0.001,32
