Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[4.0, 26.0, 10.0, 51.0, 2.0, 17.0, 2.0, 0.0, 0, 0]",0,8,0.0001,32
1,"[4.0, 26.0, 10.0, 50.0, 2.0, 17.0, 2.0, 0.0, 0, 0]",1,8,0.0001,32
1,"[4.0, 26.0, 10.0, 50.0, 2.0, 17.0, 2.0, 0.0, 0, 0]",2,8,0.0001,32
1,"[4.0, 26.0, 10.0, 50.0, 2.0, 16.0, 2.0, 0.0, 0, 0]",3,8,0.0001,32
1,"[4.0, 26.0, 11.0, 50.0, 2.0, 15.0, 2.0, 0.0, 0, 0]",4,8,0.0001,32
1,"[4.0, 26.0, 11.0, 50.0, 2.0, 15.0, 2.0, 0.0, 0, 0]",5,8,0.0001,32
1,"[4.0, 26.0, 11.0, 50.0, 2.0, 15.0, 2.0, 0.0, 0, 0]",6,8,0.0001,32
1,"[4.0, 26.0, 11.0, 50.0, 2.0, 16.0, 2.0, 0.0, 0, 0]",7,8,0.0001,32
2,"[5.0, 24.0, 9.0, 56.0, 1.0, 9.0, 0.0, 0.0, 0, 0]",0,8,0.0001,32
2,"[7.0, 24.0, 9.0, 56.0, 1.0, 9.0, 0.0, 0.0, 0, 0]",1,8,0.0001,32
2,"[7.0, 24.0, 9.0, 56.0, 1.0, 10.0, 0.0, 0.0, 0, 0]",2,8,0.0001,32
2,"[7.0, 24.0, 9.0, 56.0, 1.0, 10.0, 0.0, 0.0, 0, 0]",3,8,0.0001,32
2,"[7.0, 24.0, 9.0, 56.0, 1.0, 10.0, 0.0, 0.0, 0, 0]",4,8,0.0001,32
2,"[7.0, 24.0, 9.0, 56.0, 1.0, 10.0, 0.0, 0.0, 0, 0]",5,8,0.0001,32
2,"[7.0, 24.0, 9.0, 56.0, 1.0, 10.0, 0.0, 0.0, 0, 0]",6,8,0.0001,32
2,"[7.0, 24.0, 9.0, 56.0, 1.0, 10.0, 0.0, 0.0, 0, 0]",7,8,0.0001,32
3,"[7.0, 22.0, 3.0, 54.0, 4.0, 3.0, 3.0, 0.0, 0, 0]",0,8,0.0001,32
3,"[7.0, 22.0, 3.0, 54.0, 4.0, 3.0, 3.0, 0.0, 0, 0]",1,8,0.0001,32
3,"[7.0, 22.0, 3.0, 54.0, 4.0, 3.0, 3.0, 0.0, 0, 0]",2,8,0.0001,32
3,"[7.0, 22.0, 3.0, 54.0, 4.0, 3.0, 3.0, 0.0, 0, 0]",3,8,0.0001,32
3,"[7.0, 22.0, 3.0, 54.0, 4.0, 3.0, 3.0, 0.0, 0, 0]",4,8,0.0001,32
3,"[7.0, 22.0, 3.0, 54.0, 4.0, 3.0, 3.0, 0.0, 0, 0]",5,8,0.0001,32
3,"[7.0, 22.0, 3.0, 54.0, 4.0, 3.0, 3.0, 0.0, 0, 0]",6,8,0.0001,32
3,"[7.0, 22.0, 3.0, 54.0, 4.0, 3.0, 3.0, 0.0, 0, 0]",7,8,0.0001,32
4,"[9.0, 17.0, 6.0, 49.0, 2.0, 10.0, 2.0, 0.0, 0, 0]",0,8,0.0001,32
4,"[9.0, 17.0, 6.0, 49.0, 2.0, 10.0, 2.0, 0.0, 0, 0]",1,8,0.0001,32
4,"[9.0, 17.0, 6.0, 49.0, 2.0, 10.0, 2.0, 0.0, 0, 0]",2,8,0.0001,32
4,"[9.0, 17.0, 6.0, 49.0, 2.0, 10.0, 2.0, 0.0, 0, 0]",3,8,0.0001,32
4,"[9.0, 17.0, 6.0, 50.0, 2.0, 10.0, 2.0, 0.0, 0, 0]",4,8,0.0001,32
4,"[9.0, 17.0, 6.0, 50.0, 2.0, 10.0, 2.0, 0.0, 0, 0]",5,8,0.0001,32
4,"[9.0, 17.0, 6.0, 50.0, 2.0, 10.0, 2.0, 0.0, 0, 0]",6,8,0.0001,32
4,"[9.0, 17.0, 6.0, 50.0, 2.0, 10.0, 2.0, 0.0, 0, 0]",7,8,0.0001,32
5,"[13.0, 22.0, 3.0, 48.0, 1.0, 11.0, 3.0, 0.0, 0, 0]",0,8,0.0001,32
5,"[13.0, 23.0, 3.0, 48.0, 1.0, 11.0, 3.0, 0.0, 0, 0]",1,8,0.0001,32
5,"[13.0, 23.0, 3.0, 48.0, 1.0, 11.0, 3.0, 0.0, 0, 0]",2,8,0.0001,32
5,"[13.0, 23.0, 3.0, 49.0, 1.0, 10.0, 3.0, 0.0, 0, 0]",3,8,0.0001,32
5,"[13.0, 23.0, 3.0, 49.0, 1.0, 10.0, 3.0, 0.0, 0, 0]",4,8,0.0001,32
5,"[13.0, 23.0, 3.0, 51.0, 1.0, 10.0, 3.0, 0.0, 0, 0]",5,8,0.0001,32
5,"[13.0, 23.0, 3.0, 51.0, 1.0, 10.0, 3.0, 0.0, 0, 0]",6,8,0.0001,32
5,"[13.0, 23.0, 3.0, 51.0, 1.0, 10.0, 3.0, 0.0, 0, 0]",7,8,0.0001,32
6,"[8.0, 19.0, 9.0, 54.0, 0.0, 14.0, 3.0, 0.0, 0, 0]",0,8,0.0001,32
6,"[8.0, 19.0, 9.0, 54.0, 0.0, 14.0, 3.0, 0.0, 0, 0]",1,8,0.0001,32
6,"[8.0, 19.0, 9.0, 55.0, 0.0, 14.0, 3.0, 0.0, 0, 0]",2,8,0.0001,32
6,"[8.0, 19.0, 9.0, 55.0, 0.0, 14.0, 3.0, 0.0, 0, 0]",3,8,0.0001,32
6,"[8.0, 19.0, 9.0, 55.0, 0.0, 14.0, 3.0, 0.0, 0, 0]",4,8,0.0001,32
6,"[8.0, 19.0, 9.0, 55.0, 0.0, 14.0, 3.0, 0.0, 0, 0]",5,8,0.0001,32
6,"[8.0, 19.0, 9.0, 55.0, 0.0, 14.0, 4.0, 0.0, 0, 0]",6,8,0.0001,32
6,"[8.0, 19.0, 9.0, 56.0, 0.0, 14.0, 4.0, 0.0, 0, 0]",7,8,0.0001,32
7,"[11.0, 22.0, 10.0, 53.0, 3.0, 9.0, 1.0, 0.0, 0, 0]",0,8,0.0001,32
7,"[11.0, 22.0, 10.0, 53.0, 3.0, 9.0, 1.0, 0.0, 0, 0]",1,8,0.0001,32
7,"[12.0, 22.0, 10.0, 52.0, 3.0, 10.0, 1.0, 0.0, 0, 0]",2,8,0.0001,32
7,"[12.0, 22.0, 10.0, 52.0, 3.0, 10.0, 1.0, 0.0, 0, 0]",3,8,0.0001,32
7,"[12.0, 22.0, 10.0, 52.0, 3.0, 10.0, 1.0, 0.0, 0, 0]",4,8,0.0001,32
7,"[12.0, 22.0, 9.0, 52.0, 3.0, 10.0, 1.0, 0.0, 0, 0]",5,8,0.0001,32
7,"[12.0, 22.0, 9.0, 52.0, 3.0, 10.0, 1.0, 0.0, 0, 0]",6,8,0.0001,32
7,"[12.0, 22.0, 9.0, 52.0, 3.0, 10.0, 1.0, 0.0, 0, 0]",7,8,0.0001,32
8,"[12.0, 18.0, 5.0, 53.0, 3.0, 17.0, 2.0, 0.0, 0, 0]",0,8,0.0001,32
8,"[13.0, 18.0, 5.0, 53.0, 3.0, 17.0, 2.0, 0.0, 0, 0]",1,8,0.0001,32
8,"[13.0, 18.0, 5.0, 53.0, 3.0, 17.0, 2.0, 0.0, 0, 0]",2,8,0.0001,32
8,"[13.0, 18.0, 5.0, 53.0, 3.0, 17.0, 2.0, 0.0, 0, 0]",3,8,0.0001,32
8,"[13.0, 18.0, 5.0, 53.0, 3.0, 17.0, 2.0, 0.0, 0, 0]",4,8,0.0001,32
8,"[14.0, 18.0, 5.0, 53.0, 3.0, 17.0, 2.0, 0.0, 0, 0]",5,8,0.0001,32
