Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
1,"[34.0, 53.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
1,"[34.0, 53.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
1,"[37.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
1,"[37.0, 55.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
1,"[37.0, 55.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
1,"[34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
1,"[34.0, 56.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
1,"[34.0, 56.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
2,"[43.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
2,"[43.0, 46.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
2,"[43.0, 46.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
2,"[43.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
2,"[43.0, 50.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
2,"[43.0, 50.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
2,"[40.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
2,"[40.0, 49.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
2,"[40.0, 49.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
3,"[37.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
3,"[37.0, 42.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
3,"[37.0, 42.0, 6.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
3,"[39.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
3,"[39.0, 49.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
3,"[39.0, 49.0, 6.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
3,"[37.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
3,"[37.0, 49.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
3,"[37.0, 49.0, 6.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
4,"[43.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
4,"[43.0, 51.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
4,"[43.0, 51.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
4,"[44.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
4,"[44.0, 52.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
4,"[44.0, 52.0, 7.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
4,"[43.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
4,"[43.0, 53.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
4,"[43.0, 53.0, 8.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
5,"[55.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
5,"[55.0, 60.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
5,"[55.0, 60.0, 16.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
5,"[56.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
5,"[56.0, 64.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
5,"[56.0, 64.0, 15.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
5,"[55.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
5,"[55.0, 64.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
5,"[55.0, 64.0, 16.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
6,"[66.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
6,"[66.0, 54.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
6,"[66.0, 54.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
6,"[67.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
6,"[67.0, 55.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
6,"[67.0, 55.0, 7.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
6,"[64.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
6,"[64.0, 55.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
6,"[64.0, 55.0, 9.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
7,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
7,"[78.0, 57.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
7,"[78.0, 57.0, 11.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
7,"[80.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
7,"[80.0, 60.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
7,"[80.0, 60.0, 10.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
7,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
7,"[78.0, 60.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
7,"[78.0, 60.0, 11.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
8,"[76.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
8,"[76.0, 48.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
8,"[76.0, 48.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
8,"[77.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
8,"[77.0, 50.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
8,"[77.0, 50.0, 12.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
8,"[74.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-05,1024
8,"[74.0, 51.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-05,1024
8,"[74.0, 51.0, 13.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-05,1024
