Cycle,Class Accuracy,Last class trained,Num classes,Learning rate,Num samples
1,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
1,"[83.0, 19.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
1,"[83.0, 19.0, 44.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
1,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
1,"[83.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
1,"[83.0, 20.0, 43.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
1,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
1,"[83.0, 19.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
1,"[83.0, 19.0, 44.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
2,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
2,"[83.0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
2,"[83.0, 10.0, 36.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
2,"[84.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
2,"[84.0, 11.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
2,"[84.0, 11.0, 36.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
2,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
2,"[83.0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
2,"[83.0, 10.0, 37.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
3,"[77.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
3,"[77.0, 23.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
3,"[77.0, 23.0, 34.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
3,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
3,"[78.0, 24.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
3,"[78.0, 24.0, 34.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
3,"[77.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
3,"[77.0, 23.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
3,"[77.0, 23.0, 34.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
4,"[89.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
4,"[89.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
4,"[89.0, 18.0, 35.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
4,"[89.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
4,"[89.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
4,"[89.0, 18.0, 35.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
4,"[89.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
4,"[89.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
4,"[89.0, 18.0, 35.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
5,"[82.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
5,"[82.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
5,"[82.0, 20.0, 32.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
5,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
5,"[83.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
5,"[83.0, 20.0, 32.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
5,"[82.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
5,"[82.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
5,"[82.0, 20.0, 32.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
6,"[82.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
6,"[82.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
6,"[82.0, 16.0, 37.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
6,"[82.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
6,"[82.0, 17.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
6,"[82.0, 17.0, 36.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
6,"[82.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
6,"[82.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
6,"[82.0, 16.0, 37.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
7,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
7,"[78.0, 28.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
7,"[78.0, 28.0, 45.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
7,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
7,"[78.0, 28.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
7,"[78.0, 28.0, 44.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
7,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
7,"[78.0, 28.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
7,"[78.0, 28.0, 44.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
8,"[84.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
8,"[84.0, 19.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
8,"[84.0, 19.0, 36.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
8,"[84.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
8,"[84.0, 19.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
8,"[84.0, 19.0, 36.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
8,"[84.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
8,"[84.0, 19.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
8,"[84.0, 19.0, 36.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
9,"[88.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
9,"[88.0, 19.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
9,"[88.0, 19.0, 34.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
9,"[88.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
9,"[88.0, 19.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
9,"[88.0, 19.0, 31.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
9,"[88.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
9,"[88.0, 19.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
9,"[88.0, 19.0, 35.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
10,"[85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
10,"[85.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
10,"[85.0, 16.0, 31.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
10,"[85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
10,"[85.0, 17.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
10,"[85.0, 17.0, 31.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
10,"[85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
10,"[85.0, 17.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
10,"[85.0, 17.0, 31.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
11,"[85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
11,"[85.0, 22.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
11,"[85.0, 22.0, 27.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
11,"[85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
11,"[85.0, 23.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
11,"[85.0, 23.0, 27.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
11,"[85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
11,"[85.0, 23.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
11,"[85.0, 23.0, 28.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
12,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
12,"[83.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
12,"[83.0, 16.0, 28.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
12,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
12,"[83.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
12,"[83.0, 16.0, 28.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
12,"[83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
12,"[83.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
12,"[83.0, 16.0, 28.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
13,"[92.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
13,"[92.0, 16.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
13,"[92.0, 16.0, 28.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
13,"[92.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
13,"[92.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
13,"[92.0, 18.0, 28.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
13,"[92.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
13,"[92.0, 18.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
13,"[92.0, 18.0, 28.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
14,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
14,"[78.0, 21.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
14,"[78.0, 21.0, 39.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
14,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
14,"[78.0, 21.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
14,"[78.0, 21.0, 39.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
14,"[78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
14,"[78.0, 21.0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,1e-06,1024
14,"[78.0, 21.0, 39.0, 0, 0, 0, 0, 0, 0, 0]",2,3,1e-06,1024
15,"[85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,1e-06,1024
